GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Unnamed: 85
ht_mansion_n,270,133,41,26951,1,4.54747350886464e+28,0.7505151999999999,117.317073170732,244,3,110.4158,106.5017,0.0492342,1,16896.4482,4813,40324,103482,3,1,3,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,9198.965299999809,4813,7569,17486,3,1,3,3,1,16854.2860000001,4813,26568,34564,3,1,3,3,
ht_mansion_n,270,133,42,26951,1,2.27373675443232e+29,0.7505151999999999,118.214285714286,244,3,110.9989,106.9579,0.04954052,1,18333.5816000002,4968,40496,103910,3,1,3,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,9842.646999999879,4968,7741,17914,3,1,3,3,1,17195.7595000002,4968,26740,34992,3,1,3,3,
ht_mansion_n,270,133,43,26951,1,1.13686837721616e+30,0.7505151999999999,118.627906976744,244,3,110.63,107.0634,0.05045948,1,18942.0088000004,5104,40633,104276,3,1,3,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,10137.5642999997,5104,7878,18280,3,1,3,3,1,17861.4202000001,5104,26877,35358,3,1,3,3,
ht_mansion_n,270,133,44,26951,1,5.6843418860808e+30,0.7505151999999999,121.045454545455,244,3,112.4838,107.7121,0.05226956,1,20386.0348999999,5329,41284,105668,3,1,3,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,10623.0035000001,5329,8529,19672,3,1,3,3,1,18530.5852999999,5329,27530,36752,3,1,3,3,
ht_mansion_n,270,133,45,26951,1,2.8421709430404e+31,0.7505151999999999,118.555555555556,244,3,111.68700000000001,107.4705,0.05254804,1,20907.4865000001,5338,41293,105696,3,1,3,3,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,10579.3711999999,5338,8538,19700,3,1,3,3,1,18776.4665000001,5338,27539,36780,3,1,3,3,
ht_mansion_n,270,133,46,26951,1,1.4210854715202e+32,0.7505151999999999,119.195652173913,244,3,112.0444,106.9944,0.05318853,1,25951.9038,5488,75954,170991,3,1,3,5,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,13389.3994,5488,9459,21556,2,1,2,5,1,21934.0564999999,5488,50899,55623,3,1,3,5,
ht_mansion_n,270,133,47,26951,1,7.105427357601e+32,0.7505151999999999,120.27659574468099,244,3,111.9291,107.2004,0.053466999999999994,1,155367.89,5658,283702,845161,4,1,4,5,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,32432.3413000004,5658,9663,22055,3,1,3,5,1,112976.8802,5658,103100,111507,4,1,4,5,
ht_mansion_n,270,133,48,26951,1,3.5527136788005e+33,0.7505151999999999,118.875,244,3,111.8146,107.9592,0.05394041,1,160370.6838,5711,283755,845294,4,1,4,5,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,33450.426,5711,9716,22188,3,1,3,5,1,113073.2077,5711,103153,111640,4,1,4,5,
ht_mansion_n,270,133,49,26951,1,1.7763568394002501e+34,0.7505151999999999,119.265306122449,244,3,112.6563,107.5935,0.05575049,1,195268.9315,5849,283893,845637,4,1,4,5,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,34315.0159999998,5849,9854,22531,3,1,3,5,1,113025.0722,5849,103291,111983,4,1,4,5,
ht_mansion_n,270,133,50,26951,1,8.88178419700125e+34,0.7505151999999999,120.46,244,3,113.1945,107.5592,0.05625174,1,160480.8728,6029,287567,857569,4,1,4,6,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,37046.380700000096,6029,10308,23468,3,1,3,6,1,115797.8129,6029,104767,113954,4,1,4,6,
ht_mansion_n,270,133,51,26951,1,4.44089209850063e+35,0.7505151999999999,121.117647058824,244,3,113.6561,107.5928,0.05639098,0,300086.771600001,-2,369664,817526,4,1,4,1,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300003.6905,-2,10937,24754,3,1,3,1,0,300005.3106,-2,224140,176610,4,1,4,6,
ht_mansion_n,270,133,1,26951,2,5.0,0.7505151999999999,43.0,43,43,0.0,0.0,0.001225285,1,0.9200000000000159,43,43,125,1,1,1,0,1,0.0711000000000013,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17.7991,43,43,125,1,1,1,0,1,0.9429000000000091,43,43,125,1,1,1,0,1,3.42039999999997,43,43,125,1,1,1,0,
ht_mansion_n,270,133,2,26951,2,25.0,0.7505151999999999,146.0,249,43,63.666669999999996,47.66667,0.008187135,1,25.8878,292,292,767,1,1,1,0,1,0.25630000000001,292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24.164,292,292,767,1,1,1,0,1,21.4393,292,292,767,1,1,1,0,1,19.2146,292,292,767,1,1,1,0,
ht_mansion_n,270,133,3,26951,2,125.0,0.7505151999999999,178.333333333333,249,43,90.0,90.0,0.01375661,1,50.1864,535,538,1432,1,1,1,0,1,101.0259,535,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2587,2848,0,0,2029,0,0,709,2399,219,2587,0,0,1,0,1,53.0773999999999,535,538,1432,1,1,1,0,1,46.684099999999894,535,538,1432,1,1,1,0,1,46.8719000000001,535,538,1432,1,1,1,0,
ht_mansion_n,270,133,4,26951,2,625.0,0.7505151999999999,189.5,249,43,100.2,106.4,0.01670844,1,72.93689999999971,758,761,1974,1,1,1,0,1,113.1274,758,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2587,2848,0,0,2029,0,0,709,2399,219,2587,1,0,1,0,1,72.3683999999998,758,761,1974,1,1,1,0,1,75.9909000000002,758,761,1974,1,1,1,0,1,73.9584,758,761,1974,1,1,1,0,
ht_mansion_n,270,133,5,26951,2,3125.0,0.7505151999999999,181.2,249,43,104.4,113.7333,0.01915901,1,95.43690000000021,906,909,2326,1,1,1,0,1,101.3586,906,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2587,2848,0,0,2029,0,0,709,2399,219,2587,1,0,1,0,1,90.3501000000006,906,909,2326,1,1,1,0,1,102.7188,906,909,2326,1,1,1,0,1,93.9974999999995,906,909,2326,1,1,1,0,
ht_mansion_n,270,133,6,26951,2,15625.0,0.7505151999999999,182.166666666667,249,43,116.1905,115.9524,0.02152604,1,122.7019,1093,1096,2797,1,1,1,0,1,161.904100000001,1093,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3049,3586,0,0,2156,0,0,709,2831,374,3049,1,1,1,0,1,133.5643,1093,1096,2797,1,1,1,0,1,133.6882,1093,1096,2797,1,1,1,0,1,134.0738,1093,1096,2797,1,1,1,0,
ht_mansion_n,270,133,7,26951,2,78125.0,0.7505151999999999,163.571428571429,249,43,112.1429,108.7143,0.02291841,1,137.8746,1145,1148,2951,1,1,1,0,1,142.0049,1145,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3049,3586,0,0,2156,0,0,709,2831,374,3049,1,1,1,0,1,153.0255,1145,1148,2951,1,1,1,0,1,165.916799999999,1145,1148,2951,1,1,1,0,1,156.8516,1145,1148,2951,1,1,1,0,
ht_mansion_n,270,133,8,26951,2,390625.0,0.7505151999999999,168.875,249,43,115.8056,109.8889,0.02344751,1,186.1839,1351,1354,3452,1,1,1,0,1,129.936899999999,1351,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3049,3586,0,0,2156,0,0,709,2831,374,3049,1,1,1,0,1,189.4717,1351,1354,3452,1,1,1,0,1,207.34470000000098,1351,1354,3452,1,1,1,0,1,200.721100000001,1351,1354,3452,1,1,1,0,
ht_mansion_n,270,133,9,26951,2,1953125.0,0.7505151999999999,156.111111111111,249,43,112.3111,106.7111,0.02411585,1,253.3387,1405,1408,3590,1,1,1,0,1,150.355099999999,1405,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3049,3586,0,0,2156,0,0,709,2831,374,3049,1,1,1,0,1,206.4151,1405,1408,3590,1,1,1,0,1,220.6726,1405,1408,3590,1,1,1,0,1,204.18979999999803,1405,1408,3590,1,1,1,0,
ht_mansion_n,270,133,10,26951,2,9765625.0,0.7505151999999999,148.2,249,43,106.9636,106.8182,0.02497911,1,242.280000000002,1482,1485,3805,1,1,1,0,1,141.67239999999902,1482,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3049,3586,0,0,2156,0,0,709,2831,374,3049,1,1,1,0,1,260.565299999998,1482,1485,3805,1,1,1,0,1,253.549599999998,1482,1485,3805,1,1,1,0,1,298.371299999999,1482,1485,3805,1,1,1,0,
ht_mansion_n,270,133,11,26951,2,48828125.0,0.7505151999999999,135.272727272727,249,6,104.697,104.8182,0.02517405,1,264.495300000002,1488,1491,3824,1,1,1,0,1,139.980299999999,1488,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3049,3586,0,0,2156,0,0,709,2831,374,3049,1,1,1,0,1,260.509300000002,1488,1491,3824,1,1,1,0,1,271.0635,1488,1491,3824,1,1,1,0,1,272.185399999998,1488,1491,3824,1,1,1,0,
ht_mansion_n,270,133,12,26951,2,244140625.0,0.7505151999999999,137.416666666667,249,6,111.5769,102.3846,0.02581454,1,313.25,1649,1655,4251,1,1,1,0,1,158.2968,1649,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3049,3586,0,0,2156,0,0,709,2831,374,3049,1,1,1,0,1,323.08819999999804,1649,1655,4251,1,1,1,0,1,302.118999999999,1649,1655,4251,1,1,1,0,1,320.0651,1649,1655,4251,1,1,1,0,
ht_mansion_n,270,133,13,26951,2,1220703125.0,0.7505151999999999,142.076923076923,249,6,114.7912,103.6923,0.02681704,1,2235.4378,1848,15054,45906,2,1,2,1,1,28189.4142,1848,35,63,0,0,0,0,0,0,0,0,10,0,17,0,0,0,2,261136,222468,47,0,553272,0,0,21122,188578,15827,208640,16,4,2,1,1,3322.2583,1848,2584,6094,4,1,4,1,1,1150.54070000001,1848,2575,6070,2,1,2,1,1,1084.86659999999,1848,8859,12479,2,1,2,1,
ht_mansion_n,270,133,14,26951,2,6103515625.0,0.7505151999999999,132.071428571429,249,2,114.7143,107.5238,0.02690058,1,2364.95299999999,1850,15055,45912,2,1,2,1,1,29074.9889,1850,35,63,0,0,0,0,0,0,0,0,10,0,17,0,0,0,2,261072,222407,43,0,553204,0,0,20892,188339,15694,208576,16,4,2,1,1,3260.0876,1850,2586,6102,4,1,4,1,1,1284.163,1850,2577,6078,2,1,2,1,1,1097.09510000001,1850,8861,12487,2,1,2,1,
ht_mansion_n,270,133,15,26951,2,30517578125.0,0.7505151999999999,128.933333333333,249,2,115.8667,108.2333,0.02901699,1,2301.2239,1935,15140,46137,2,1,2,1,1,28144.9945,1935,36,65,0,0,0,0,0,0,0,0,10,1,17,0,0,0,2,263267,224199,45,0,554974,0,0,20892,189882,15818,210243,18,4,2,1,1,3171.58669999999,1935,2671,6327,4,1,4,1,1,1322.6768999999902,1935,2662,6303,2,1,2,1,1,1157.68520000001,1935,8946,12712,2,1,2,1,
ht_mansion_n,270,133,16,26951,2,152587890625.0,0.7505151999999999,137.0,258,2,117.4118,113.1471,0.02982456,1,2358.3768,2193,15399,46825,2,1,2,1,1,47273.1158,2193,48,83,0,0,0,0,0,0,0,0,10,1,23,0,0,0,2,410162,350598,83,0,929867,0,0,20892,296146,24619,328986,24,6,2,1,1,3713.4536000000103,2193,2930,7015,4,1,4,1,1,1473.8132999999802,2193,2921,6991,2,1,2,1,1,1289.98989999999,2193,9205,13400,2,1,2,1,
ht_mansion_n,270,133,17,26951,2,762939453125.0,0.7505151999999999,142.764705882353,258,2,116.7059,115.6993,0.0304372,0,300043.1822,-2,16495,49083,3,1,3,0,1,166452.8243,2429,117,163,10,0,0,0,0,0,0,0,10,2,43,0,0,0,2,1324407,1048160,657,0,3360570,0,0,25261,961128,55833,1020052,52,14,2,2,1,12407.0020000001,2429,4043,9309,6,1,6,2,1,11393.7686000001,2429,4022,9260,3,1,3,2,1,136196.4898,2429,313498,255686,3,1,3,2,
ht_mansion_n,270,133,18,26951,2,3814697265625.0,0.7505151999999999,144.5,258,2,120.0994,114.5848,0.03077137,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,193725.1949,2603,161,223,10,0,0,0,0,0,0,0,10,2,59,0,0,0,2,1659027,1283802,433,0,4349247,0,0,25286,1188723,70347,1255054,80,14,2,2,1,12875.6413,2603,4255,9811,6,1,6,2,1,11607.4302999999,2603,4234,9762,3,1,3,2,1,140432.0911,2603,313695,256307,3,1,3,2,
ht_mansion_n,270,133,19,26951,2,19073486328125.0,0.7505151999999999,148.36842105263202,258,2,123.3263,117.2632,0.03196881,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,263192.1427,2821,216,297,10,0,0,0,0,0,0,0,14,2,74,0,0,0,2,2220497,1733269,1103,0,5821627,0,0,25277,1599614,99668,1693088,112,17,2,2,1,14890.3792000001,2821,4487,10396,8,1,8,2,1,12011.1636999999,2821,4455,10323,3,1,3,2,1,144014.2448,2821,313908,257013,3,1,3,2,
ht_mansion_n,270,133,20,26951,2,95367431640625.0,0.7505151999999999,147.1,258,2,119.9381,116.3952,0.03283208,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,264084.24,2944,216,297,10,0,0,0,0,0,0,0,14,2,74,0,0,0,2,2220497,1733269,1103,0,5821627,0,0,25277,1599614,99668,1693088,112,17,2,2,1,15160.9234999998,2944,4610,10717,8,1,8,2,1,12316.220300000201,2944,4578,10644,3,1,3,2,1,81699.48029999991,2944,314031,257334,3,1,3,2,
ht_mansion_n,270,133,21,26951,2,476837158203125.0,0.7505151999999999,140.38095238095198,258,2,121.2987,118.1039,0.03297132,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,172947.9888,2950,216,297,10,0,0,0,0,0,0,0,14,2,74,0,0,0,2,2220497,1733269,1103,0,5821627,0,0,25277,1599614,99668,1693088,112,17,2,2,1,15096.4663,2950,4616,10737,8,1,8,2,1,11240.7757000001,2950,4584,10664,3,1,3,2,1,137045.2064,2950,314037,257354,3,1,3,2,
ht_mansion_n,270,133,22,26951,2,2384185791015630.0,0.7505151999999999,145.227272727273,258,2,125.00399999999999,120.5889,0.03358396,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300005.5851,-2,254,349,10,0,0,0,0,65,0,0,14,2,89,0,0,0,2,2582853,2020067,1181,0,6772588,0,0,25273,1860017,117357,1973156,138,35,2,1,1,28026.0241,3197,4917,11465,9,1,9,2,1,11564.7567000003,3197,4831,11283,3,1,3,2,1,137229.686,3197,314279,257976,3,1,3,2,
ht_mansion_n,270,133,23,26951,2,1.19209289550781e+16,0.7505151999999999,139.478260869565,258,2,122.0942,117.8043,0.03391813,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,27878.4545999998,3210,4930,11504,9,1,9,2,1,11863.2836000002,3210,4844,11322,3,1,3,2,1,138513.9257,3210,314292,258015,3,1,3,2,
ht_mansion_n,270,133,24,26951,2,5.96046447753906e+16,0.7505151999999999,141.916666666667,258,2,120.5233,119.0767,0.03436369,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,91532.6063999999,3410,5632,12992,9,1,9,4,1,17270.8326999997,3410,5337,12390,3,1,3,4,1,162432.8293,3410,368367,302268,3,1,3,4,
ht_mansion_n,270,133,25,26951,2,2.98023223876953e+17,0.7505151999999999,144.32,258,2,122.2277,123.1323,0.03628516,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,89592.65009999971,3612,6080,13906,9,1,9,4,1,17179.1441000002,3612,5785,13304,3,1,3,4,1,154357.3059,3612,368256,302423,3,1,3,4,
ht_mansion_n,270,133,26,26951,2,1.49011611938477e+18,0.7505151999999999,148.19230769230802,258,2,124.1966,125.3105,0.03681426,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,140561.1991,3857,6497,14859,11,1,11,4,1,17407.2280000001,3857,6056,13963,3,1,3,4,1,152989.8946,3857,368779,303529,3,1,3,4,
ht_mansion_n,270,133,27,26951,2,7.45058059692383e+18,0.7505151999999999,152.407407407407,262,2,124.7249,127.2434,0.03706488,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,142026.0143,4119,6763,15540,11,1,11,4,1,18035.0917000002,4119,6322,14644,3,1,3,4,1,157861.125200001,4119,369045,304210,3,1,3,4,
