GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth
Unknown,70,70,35,245,1,2.91E+24,0.05,51.57142857,115,2,40.77143,46.06032,0.3022449,1,691.2987,1805,1879,5113,1,1,1,0,1,306.0112,1805,10,17,0,4,0,0,0,10,0,0,0,4,6,0,0,0,1,3560,4196,22,0,2502,0,0,1387,3174,451,3560,10,3,1,0,1,698.6461,1805,1879,5113,1,1,1,0,1,689.5007,1805,1879,5113,1,1,1,0,1,828.1446,1805,1879,5113,1,1,1,0
Unknown,70,70,35,245,2,2.91E+24,0.05,60.02857143,114,8,47.09524,47.8,0.3412245,1,852.1582,2101,2846,7182,1,1,1,0,1,179.7786,2101,5,10,0,1,0,0,0,5,0,0,0,4,1,0,0,0,1,1987,2196,8,0,1205,0,0,671,1730,237,1883,4,0,1,0,1,898.8852,2101,2846,7182,1,1,1,0,1,896.5048,2101,2846,7182,1,1,1,0,1,846.7672,2101,2846,7182,1,1,1,0
Unknown,70,70,40,245,0,9.09E+27,0.05,42.825,108,1,44.62805,44.96098,0.2712245,1,1885.9751,1713,1775,4889,1,1,1,0,1,191.6284,1713,9,12,0,7,0,0,0,9,0,0,0,7,2,0,0,0,1,2329,2873,2,0,1419,0,0,1003,2134,417,2329,9,3,1,0,1,1723.9314,1713,1775,4889,1,1,1,0,1,1758.8488,1713,1775,4889,1,1,1,0,1,1731.8457,1713,1775,4889,1,1,1,0
Unknown,70,70,40,245,1,9.09E+27,0.05,50.875,103,3,42.21463,48.33049,0.3179592,1,1722.9421,2036,2975,8180,2,1,2,1,1,735.0654,2036,25,47,0,2,0,0,0,6,0,0,4,11,8,0,0,0,2,8174,8858,41,0,5152,0,0,1464,6515,1133,7333,17,2,2,1,1,1939.3074,2036,2178,5878,4,1,4,1,1,1382.0358,2036,2165,5847,2,1,2,1,1,1427.9675,2036,2654,6257,2,1,2,1
Unknown,70,70,40,245,2,9.09E+27,0.05,47.9,123,4,44.71585,43.59878,0.2767347,1,920.9657,1916,1925,5347,1,1,1,0,1,145.7244,1916,7,14,0,1,0,0,0,7,0,0,0,2,5,0,0,0,1,1276,2036,1,0,320,0,0,118,1217,465,1276,7,3,1,0,1,993.8423,1916,1925,5347,1,1,1,0,1,905.7438,1916,1925,5347,1,1,1,0,1,958.3017,1916,1925,5347,1,1,1,0
Unknown,70,70,45,245,0,2.84E+31,0.05,43.04444444,92,4,42.91208,44.48502,0.3071429,1,883.6547,1938,3102,7941,2,1,2,1,1,217.5534,1938,14,22,0,7,0,0,0,7,0,0,2,10,2,0,0,0,1,1785,2331,2,0,506,0,0,285,1615,333,1725,12,2,1,1,1,820.0538,1938,2927,7191,2,1,2,1,1,755.9168,1938,2928,7189,2,1,2,1,1,757.4188,1938,3016,7279,2,1,2,1
Unknown,70,70,45,245,1,2.84E+31,0.05,45.46666667,86,11,45.23092,44.62415,0.297551,1,1247.4756,2046,2287,6107,1,1,1,0,1,735.8762,2046,26,49,0,3,0,0,0,26,0,0,3,11,11,0,0,0,2,7177,8359,54,0,4015,0,0,759,6465,924,7150,23,9,2,0,1,1188.325,2046,2287,6107,1,1,1,0,1,1305.1582,2046,2287,6107,1,1,1,0,1,1393.8795,2046,2287,6107,1,1,1,0
Unknown,70,70,45,245,2,2.84E+31,0.05,47.86666667,114,6,44.3227,44.21643,0.3153061,1,2095.1835,2155,4601,14045,2,1,2,1,1,3363.2456,2155,43,50,9,14,0,0,0,6,0,0,0,15,14,0,0,0,2,26075,28347,241,0,44625,0,0,4039,17873,3494,23262,30,2,2,1,0,300003.3922,-2,2229,6114,2,1,2,0,1,2363.6021,2155,2232,6117,2,1,2,1,1,1863.4834,2155,3373,7286,2,1,2,1
Unknown,70,70,50,245,0,8.88E+34,0.05,44.4,116,2,44.45568,43.2902,0.3387755,1,2305.3603,2221,6053,20124,3,1,3,1,1,11538.0299,2221,66,87,9,13,0,0,0,5,0,0,0,16,26,0,0,0,2,88101,87500,498,0,192057,0,0,5572,63511,14116,80414,50,5,2,1,0,300009.2761,-2,2362,6514,2,1,2,0,1,2024.7015,2221,2369,6519,3,1,3,1,1,1807.3401,2221,4132,8408,3,1,3,1
Unknown,70,70,50,245,1,8.88E+34,0.05,50.4,104,8,46.45098,45.56627,0.3687755,1,1591.0998,2520,2644,7221,1,1,1,0,1,216.3707,2520,11,18,0,5,0,0,0,11,0,0,0,5,6,0,0,0,1,1781,2761,6,0,617,0,0,443,1693,544,1781,10,3,1,0,1,1470.1687,2520,2644,7221,1,1,1,0,1,1482.4913,2520,2644,7221,1,1,1,0,1,1503.8149,2520,2644,7221,1,1,1,0
Unknown,70,70,50,245,2,8.88E+34,0.05,45.08,110,5,47.1898,45.52863,0.3283674,1,1545.0784,2255,3698,10695,2,1,2,1,1,8405.4469,2255,90,122,7,11,0,0,0,5,0,0,0,13,36,0,0,0,2,65513,65697,3347,0,133154,0,0,1734,37712,11668,56579,69,9,2,1,1,4520.8145,2255,2740,7207,2,1,2,1,1,1227.411,2255,2583,6889,2,1,2,1,1,1267.4744,2255,3141,7462,2,1,2,1
Unknown,70,70,55,245,0,2.78E+38,0.05,55.05454545,99,14,46.64416,45.53117,0.4214286,1,5543.3659,3029,17581,53190,2,1,2,1,0,300009.5999,-2,139,195,8,4,0,0,0,138,0,0,0,4,64,0,0,0,2,1908971,1790083,13466,0,4886931,0,0,41182,1288414,308370,1672549,94,29,2,0,0,300010.4113,-2,3836,9870,2,1,2,0,1,3614.4833,3029,3839,9873,2,1,2,1,1,3803.1064,3029,10567,16639,2,1,2,1
Unknown,70,70,55,245,1,2.78E+38,0.05,41.87272727,93,10,44.09351,43.04805,0.3406122,1,1850.959,2306,5050,14823,2,1,2,3,0,300014.785,-2,226,297,10,28,0,0,0,168,0,0,0,32,77,0,0,0,3,807333,796786,41180,0,3299601,0,0,105917,490929,136886,721282,139,46,3,2,0,300015.0705,-2,2562,6892,2,1,2,0,1,1462.8568,2306,2572,6903,2,1,2,3,1,1447.0598,2306,3902,8087,2,1,2,3
Unknown,70,70,55,245,2,2.78E+38,0.05,45.52727273,96,10,44.62857,46.02857,0.3728572,1,9762.6104,2504,50760,157373,2,1,2,0,1,162.9425,2504,15,27,0,4,0,0,0,15,0,0,0,4,11,0,0,0,1,7335,8344,39,0,5266,0,0,1029,6526,847,7335,15,6,1,0,1,1268.4148,2504,2544,6958,4,1,4,0,1,4627.8458,2504,2542,6951,2,1,2,0,1,1573.6703,2504,26485,31648,2,1,2,0
Unknown,70,70,60,245,0,8.67E+41,0.05,48.98333333,111,6,43.49344,43.79672,0.4026531,1,7019.465,2941,70970,167187,2,1,2,2,0,300022.6133,-2,200,263,15,39,0,0,0,99,0,0,1,47,69,0,0,0,2,1633554,1041437,20813,0,5414772,0,0,737662,796561,106073,959856,139,42,2,1,0,300007.6437,-2,5092,12338,3,1,3,1,1,11180.3818,2941,3773,9692,2,1,2,2,1,9404.8993,2941,42221,44209,2,1,2,2
Unknown,70,70,60,245,1,8.67E+41,0.05,46.41666667,107,0,43.37923,45.03443,0.3991837,1,5515.6963,2787,11167,34044,2,1,2,2,0,300001.154,-2,373,458,8,29,0,0,0,370,0,0,1,57,64,0,0,0,4,1260289,1243280,27757,0,4457542,0,0,29918,768605,182481,1147821,306,43,4,1,0,300019.4835,-2,3920,9823,6,1,6,1,1,4939.8114,2787,3913,9798,2,1,2,2,1,4964.1924,2787,7475,13451,2,1,2,2
Unknown,70,70,60,245,2,8.67E+41,0.05,44.1,110,5,42.70546,44.19836,0.3987755,1,2985.3072,2646,3013,8039,1,1,1,0,1,471.4013,2646,21,35,0,8,0,0,0,21,0,0,0,10,11,0,0,0,1,4193,5518,12,0,2165,0,0,1293,3805,764,4184,21,7,1,0,1,2863.3176,2646,3013,8039,1,1,1,0,1,2918.8133,2646,3013,8039,1,1,1,0,1,2815.3178,2646,3013,8039,1,1,1,0
Unknown,70,70,65,245,0,2.71E+45,0.05,44.01538462,104,2,42.95012,45.65781,0.4106123,1,1985.8888,2861,3390,9477,2,1,2,0,1,751.5453,2861,16,30,0,3,0,0,0,16,0,0,0,5,11,0,0,0,1,5902,6988,19,0,4017,0,0,1708,5325,805,5875,16,5,1,0,1,1758.0726,2861,3126,8408,3,1,3,0,1,1720.848,2861,3124,8400,2,1,2,0,1,1678.7836,2861,3246,8547,2,1,2,0
Unknown,70,70,65,245,1,2.71E+45,0.05,43.67692308,106,0,42.68625,46.5958,0.3802041,1,7063.1856,2842,17868,58947,3,1,3,3,0,300015.3328,-2,623,744,0,62,0,0,0,619,0,0,1,94,88,0,0,0,3,1649974,1789688,12718,0,3811122,0,0,28559,1342389,255529,1613445,532,30,3,1,1,5850.0728,2842,3119,8396,6,1,6,3,1,5553.8512,2842,3101,8354,3,1,3,3,1,5134.812,2842,5100,10386,3,1,3,3
Unknown,70,70,65,245,2,2.71E+45,0.05,46.83076923,118,7,45.46853,47.12541,0.4161224,1,206821.9814,3045,137547,441885,3,1,3,1,0,300016.8052,-2,167,221,5,28,0,0,0,166,0,0,0,34,53,0,0,0,2,1003971,379333,2792,0,3781218,0,0,778906,327362,19668,353687,131,32,2,0,1,10641.0568,3045,3596,9458,3,1,3,1,1,9396.9152,3045,3458,9173,2,1,2,1,1,38729.0711,3045,54146,62173,3,1,3,1
Unknown,70,70,70,245,0,8.47E+48,0.05,40.94285714,88,6,44.767,44.30664,0.4146939,1,2827.9055,2866,3031,8211,1,1,1,0,1,336.8076,2866,17,28,0,7,0,0,0,17,0,0,0,7,10,0,0,0,1,2432,3398,8,0,929,0,0,248,2190,563,2432,16,5,1,0,1,2627.3368,2866,3031,8211,1,1,1,0,1,2641.9923,2866,3031,8211,1,1,1,0,1,2587.057,2866,3031,8211,1,1,1,0
Unknown,70,70,70,245,1,8.47E+48,0.05,50.75714286,99,4,46.21891,41.89014,0.4440816,1,4550.9089,3555,5871,15772,2,1,2,2,0,300009.9135,-2,322,397,0,40,0,0,0,321,0,0,0,51,64,0,0,0,3,1413477,1460124,32580,0,4997310,0,0,79589,920090,253911,1401931,263,30,3,0,1,4457.4251,3555,4002,10702,2,1,2,2,1,4474.0019,3555,4005,10706,2,1,2,2,1,4550.3147,3555,5348,11656,2,1,2,2
Unknown,70,70,70,245,2,8.47E+48,0.05,43.87142857,103,5,45.87887,44.09336,0.4302041,1,2815.8662,3071,3429,9167,1,1,1,0,1,469.69,3071,18,31,0,6,0,0,0,18,0,0,0,7,11,0,0,0,1,2599,3789,10,0,944,0,0,247,2364,681,2583,17,6,1,0,1,2721.5324,3071,3429,9167,1,1,1,0,1,2519.8988,3071,3429,9167,1,1,1,0,1,2546.2661,3071,3429,9167,1,1,1,0
Unknown,70,70,75,245,0,2.65E+52,0.05,47.53333333,92,5,45.5993,47.06737,0.4697959,0,300036.2678,-2,76309,249432,5,1,5,0,0,300004.7672,-2,575,697,9,57,0,0,0,52,0,0,0,80,108,0,0,0,3,1555863,1646812,16723,0,4276607,0,0,11773,1063161,286044,1470695,420,53,3,1,0,300003.89,-2,8373,19286,4,1,4,1,1,16058.4403,3570,4461,11442,3,1,3,5,1,9956.6153,3570,14919,21614,3,1,3,5
Unknown,70,70,75,245,1,2.65E+52,0.05,46.53333333,117,2,44.96561,44.16491,0.4287755,1,5682.0821,3492,5216,13980,2,1,2,2,0,300007.0868,-2,306,366,0,85,0,0,0,305,0,0,0,94,51,0,0,0,4,816671,887704,37147,0,3707778,0,0,50457,476921,149691,796750,263,41,4,0,1,5527.9531,3492,3746,10140,3,1,3,2,1,5422.2395,3492,3744,10137,2,1,2,2,1,5485.851,3492,4735,10899,2,1,2,2
Unknown,70,70,75,245,2,2.65E+52,0.05,44.01333333,97,3,44.24632,46.66316,0.4369388,1,7293.1117,3303,10849,32912,2,1,2,2,0,300010.499,-2,213,292,10,15,0,0,0,109,0,0,0,30,74,0,0,0,3,1026452,1024311,36334,0,4274169,0,0,193422,704097,142471,902718,150,32,3,1,0,300013.0837,-2,4029,10509,3,1,3,1,1,6071.8277,3303,4011,10465,2,1,2,2,1,6149.7061,3303,7421,13912,2,1,2,2
Unknown,70,70,80,245,0,8.27E+55,0.05,43.575,110,0,42.05864,47.53333,0.4420408,1,7357.8847,3489,15880,48529,2,1,2,3,0,300012.9275,-2,436,526,26,78,0,0,0,323,0,0,10,92,92,0,0,0,3,1618521,1590781,85443,0,3950497,0,0,29108,1042065,211187,1421303,323,71,3,2,0,300005.7104,-2,3794,10193,7,1,7,2,1,10212.442,3489,3771,10139,2,1,2,3,1,6333.7319,3489,9784,16227,2,1,2,3
Unknown,70,70,80,245,1,8.27E+55,0.05,48.575,122,5,46.56852,47.20185,0.4967347,1,15727.2807,3889,9621,29368,2,1,2,3,0,300004.525,-2,433,546,9,10,0,0,0,352,0,0,11,12,109,0,0,0,2,1049485,1143570,28471,0,2377533,0,0,11196,769897,165349,1020191,321,30,2,1,0,300010.5356,-2,4595,12075,2,1,2,1,1,13130.0134,3889,4606,12084,2,1,2,3,1,13828.4856,3889,7064,14682,2,1,2,3
Unknown,70,70,80,245,2,8.27E+55,0.05,45.875,110,3,46.68333,45.05,0.4557143,1,8707.3921,3671,4598,12818,2,1,2,1,1,1136.0812,3671,42,69,0,13,0,0,0,23,0,0,1,26,12,0,0,0,2,8067,10081,43,0,4149,0,0,1036,7201,1616,7957,37,8,2,1,1,8174.802,3671,4213,11110,2,1,2,1,1,8822.7477,3671,4205,11082,2,1,2,1,1,8314.4314,3671,4395,11358,2,1,2,1
Unknown,70,70,85,245,0,2.58E+59,0.05,46.55294118,107,4,48.02134,47.6881,0.4887755,1,9780.0934,3959,11683,34337,2,1,2,2,0,300013.4511,-2,517,659,7,18,0,0,0,23,0,0,0,40,127,0,0,0,2,1695981,1042945,16553,0,5677667,0,0,354700,748155,100661,959088,392,64,2,1,0,300016.9586,-2,5312,13365,10,1,10,0,1,9492.6493,3959,5299,13323,3,1,3,2,1,9090.1419,3959,8383,16540,2,1,2,2
Unknown,70,70,85,245,1,2.58E+59,0.05,46.43529412,126,1,48.56963,42.00109,0.4953061,1,8220.9545,3948,7531,21909,2,1,2,1,0,300013.4427,-2,62,93,10,3,0,0,0,33,0,0,0,13,31,0,0,0,2,1079412,356932,8956,0,4493695,0,0,988970,299546,4498,343504,50,9,2,1,1,8228.1666,3948,4681,12214,2,1,2,1,1,7078.6299,3948,4591,12027,2,1,2,1,1,7942.4961,3948,6007,13623,2,1,2,1
Unknown,70,70,85,245,2,2.58E+59,0.05,43.07058824,111,3,47.04022,46.33652,0.4895918,1,3556.2196,3661,7701,22007,2,1,2,0,1,843.0584,3661,27,44,0,11,0,0,0,27,0,0,0,12,15,0,0,0,1,6388,8299,26,0,3527,0,0,2226,5654,1281,6388,26,7,1,0,1,3194.4045,3661,4455,11473,3,1,3,0,1,3134.1253,3661,4454,11466,2,1,2,0,1,3101.8205,3661,6033,13057,2,1,2,0
Unknown,70,70,5,490,0,3125,0.1,63.4,89,35,34.4,37.06667,0.06306122,1,17.74430001,317,317,789,1,1,1,0,1,2.055000007,317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15.5625,317,317,789,1,1,1,0,1,23.68309999,317,317,789,1,1,1,0,1,19.21419999,317,317,789,1,1,1,0
Unknown,70,70,5,490,1,3125,0.1,52.6,111,17,40.66667,34.66667,0.0544898,1,19.62759998,263,263,671,1,1,1,0,1,1.167300016,263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,41.83939999,263,263,671,1,1,1,0,1,20.285,263,263,671,1,1,1,0,1,19.35140002,263,263,671,1,1,1,0
Unknown,70,70,5,490,2,3125,0.1,42.2,74,19,34.53333,28,0.04306122,1,10.07840002,211,211,551,1,1,1,0,1,7.949999988,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21.5975,211,211,551,1,1,1,0,1,17.78189999,211,211,551,1,1,1,0,1,16.42660001,211,211,551,1,1,1,0
Unknown,70,70,10,490,0,9765625,0.1,60.8,106,17,39.05455,44.94545,0.1081633,1,90.15039998,608,736,1778,1,1,1,0,1,18.0508,608,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,214,314,1,0,83,0,0,91,202,55,214,1,0,1,0,1,66.15959999,608,736,1778,1,1,1,0,1,56.6855,608,736,1778,1,1,1,0,1,72.54269999,608,736,1778,1,1,1,0
Unknown,70,70,10,490,1,9765625,0.1,37.5,62,12,35.69091,35.67273,0.06714286,1,36.5038,375,375,959,1,1,1,0,1,26.72500002,375,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,145,167,0,0,29,0,0,76,116,31,120,1,0,1,0,1,27.9601,375,375,959,1,1,1,0,1,27.7295,375,375,959,1,1,1,0,1,28.00470001,375,375,959,1,1,1,0
Unknown,70,70,10,490,2,9765625,0.1,47.1,87,3,30.6,36.47273,0.08877551,1,64.12580001,471,471,1233,1,1,1,0,1,43.17730001,471,2,4,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,639,749,0,0,387,0,0,457,573,92,639,1,0,1,0,1,55.38669997,471,471,1233,1,1,1,0,1,63.86739999,471,471,1233,1,1,1,0,1,70.6076,471,471,1233,1,1,1,0
Unknown,70,70,15,490,0,30517578125,0.1,43.6,79,11,42.05,43.53333,0.1134694,1,100.6836,654,688,1753,1,1,1,0,1,54.30179998,654,2,4,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,760,929,0,0,416,0,0,541,690,134,760,1,0,1,0,1,125.9896,654,688,1753,1,1,1,0,1,105.2095,654,688,1753,1,1,1,0,1,108.3097,654,688,1753,1,1,1,0
Unknown,70,70,15,490,1,30517578125,0.1,53.2,75,13,39.53333,29.25,0.1442857,1,67.8087,798,800,2064,1,1,1,0,1,84.20889997,798,4,6,0,3,0,0,0,4,0,0,0,3,1,0,0,0,1,1162,1423,1,0,659,0,0,776,1055,191,1162,4,1,1,0,1,100.0764,798,800,2064,1,1,1,0,1,81.54809999,798,800,2064,1,1,1,0,1,73.1816,798,800,2064,1,1,1,0
Unknown,70,70,15,490,2,30517578125,0.1,46.8,108,17,38.65,35.25,0.1332653,1,77.4711,702,705,1839,1,1,1,0,1,1.891100019,702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,109.2056,702,705,1839,1,1,1,0,1,87.21259999,702,705,1839,1,1,1,0,1,94.92069998,702,705,1839,1,1,1,0
Unknown,70,70,20,490,0,9.54E+13,0.1,47.9,81,16,42.11905,42.71905,0.162449,1,151.3409,958,975,2449,1,1,1,0,1,55.1893,958,4,7,0,2,0,0,0,4,0,0,0,3,1,0,0,0,1,498,686,1,0,138,0,0,110,429,137,466,3,0,1,0,1,191.6137,958,975,2449,1,1,1,0,1,154.0139,958,975,2449,1,1,1,0,1,157.1684,958,975,2449,1,1,1,0
Unknown,70,70,20,490,1,9.54E+13,0.1,43.2,77,6,36.27143,45.52857,0.1591837,1,203.1044,864,864,2262,1,1,1,0,1,29.11390001,864,3,4,0,3,0,0,0,3,0,0,0,3,0,0,0,0,1,277,428,1,0,60,0,0,37,266,78,277,3,2,1,0,1,202.667,864,864,2262,1,1,1,0,1,212.1678,864,864,2262,1,1,1,0,1,226.6675,864,864,2262,1,1,1,0
Unknown,70,70,20,490,2,9.54E+13,0.1,51,86,13,41.00476,41.14762,0.1634694,1,133.2033,1020,1020,2620,1,1,1,0,1,89.76550001,1020,3,7,0,0,0,0,0,3,0,0,0,1,2,0,0,0,1,1123,1302,1,0,675,0,0,844,1006,204,1122,3,1,1,0,1,205.4662,1020,1020,2620,1,1,1,0,1,162.8347,1020,1020,2620,1,1,1,0,1,148.2334,1020,1020,2620,1,1,1,0
Unknown,70,70,25,490,0,2.98E+17,0.1,49.4,82,14,39.94461,42.32615,0.2040816,1,370.688,1236,3310,9602,2,1,2,1,1,3723.2816,1236,31,37,9,2,0,0,0,0,0,0,0,2,14,0,0,0,2,35458,38109,734,0,61499,0,0,4714,24598,7012,32938,16,2,2,1,0,300015.5843,-2,1530,3720,2,1,2,0,1,322.0529,1236,1533,3723,2,1,2,1,1,295.6703,1236,2409,4610,2,1,2,1
Unknown,70,70,25,490,1,2.98E+17,0.1,39.32,102,10,41.50769,46.06154,0.1842857,1,179.8648,983,985,2518,1,1,1,0,1,91.9316,983,6,11,0,2,0,0,0,6,0,0,0,2,4,0,0,0,1,574,820,2,0,143,0,0,84,528,151,574,5,3,1,0,1,180.8014,983,985,2518,1,1,1,0,1,186.3559,983,985,2518,1,1,1,0,1,207.927,983,985,2518,1,1,1,0
Unknown,70,70,25,490,2,2.98E+17,0.1,43.08,88,5,42.64,44.25846,0.1857143,1,183.3542,1077,1077,2811,1,1,1,0,1,29.16940001,1077,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,305,449,0,0,105,0,0,149,280,104,305,0,0,1,0,1,206.5883,1077,1077,2811,1,1,1,0,1,193.6224,1077,1077,2811,1,1,1,0,1,187.7171,1077,1077,2811,1,1,1,0
Unknown,70,70,30,490,0,9.31E+20,0.1,47.03333333,93,5,47.76774,42.25591,0.2322449,1,358.233,1411,1474,3691,1,1,1,0,1,277.1066,1411,10,17,0,4,0,0,0,10,0,0,0,4,6,0,0,0,1,3380,3910,5,0,1971,0,0,1265,2915,548,3380,10,6,1,0,1,366.2081,1411,1474,3691,1,1,1,0,1,374.2271,1411,1474,3691,1,1,1,0,1,416.1915,1411,1474,3691,1,1,1,0
Unknown,70,70,30,490,1,9.31E+20,0.1,54.23333333,112,15,43.9828,49.57204,0.2597959,1,570.6085,1627,1633,4264,1,1,1,0,1,219.1865,1627,5,10,0,1,0,0,0,5,0,0,0,1,4,0,0,0,1,2573,3066,2,0,1493,0,0,1089,2318,420,2573,6,3,1,0,1,578.297,1627,1633,4264,1,1,1,0,1,575.3234,1627,1633,4264,1,1,1,0,1,349.3395,1627,1633,4264,1,1,1,0
Unknown,70,70,30,490,2,9.31E+20,0.1,49.26666667,125,11,47.21075,42.21721,0.2481633,1,109.6758,1478,1528,3947,1,1,1,0,1,33.58290002,1478,4,8,0,1,0,0,0,4,0,0,0,1,3,0,0,0,1,1359,1634,1,0,786,0,0,718,1197,221,1359,3,2,1,0,1,112.3705,1478,1528,3947,1,1,1,0,1,116.125,1478,1528,3947,1,1,1,0,1,111.384,1478,1528,3947,1,1,1,0
Unknown,70,70,35,490,0,2.91E+24,0.1,53.94285714,105,11,47.13968,43.27301,0.297551,1,222.1262,1888,2155,5335,1,1,1,0,1,36.6365,1888,5,10,0,1,0,0,0,5,0,0,0,2,3,0,0,0,1,1661,1911,4,0,864,0,0,568,1357,329,1543,4,2,1,0,1,223.1462,1888,2155,5335,1,1,1,0,1,229.5487,1888,2155,5335,1,1,1,0,1,228.3184,1888,2155,5335,1,1,1,0
Unknown,70,70,35,490,1,2.91E+24,0.1,46.85714286,95,12,45.5746,43.49206,0.2618367,1,169.8961,1640,1883,4672,1,1,1,0,1,55.62179998,1640,10,16,0,5,0,0,0,10,0,0,0,8,2,0,0,0,1,3350,3452,2,0,2059,0,0,1220,2748,432,3047,9,2,1,0,1,168.3131,1640,1883,4672,1,1,1,0,1,170.0252,1640,1883,4672,1,1,1,0,1,166.615,1640,1883,4672,1,1,1,0
