Unnamed: 0,Unnamed: 0.1,GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Y,Y Success,Y Runtime,GridSize,Sparsity,bridges
3125,3125,Unknown,140,140,25,4900,2,2.98e+17,0.25,104.16,213,0,91.20308,83.55385,0.11229589999999999,1,1124.702,2608,6133,13431,2,1,2,4,1,310.6154,2608,7,11,0,4,0,0,0,2,0,0,3,4,0,0,0,0,1,5205,4165,3,0,2717,0,0,639,3530,480,3973,6,0,1,4,1,1090.3032,2608,2760,5712,2,1,2,4,1,1058.057,2608,2765,5716,2,1,2,4,1,1054.9775,2608,4986,7443,2,1,2,4,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,310.6154,19600,0.0017006802721088435,994
5463,5463,den502d,251,211,65,25726,0,2.71e+45,0.4857537,111.5230769,279,13,89.4289,83.97948000000002,0.09648609,0,300000.0,-2,90942,263155,4,1,4,0,0,300000.0,-2,90,139,6,12,0,0,0,58,0,0,20,26,21,0,0,0,3,1051959,768250,1096,0,6191841,0,0,307090,732328,21642,753048,44,12,3,2,1,26115.0793,7255,8850,23576,5,1,5,6,1,87651.8276,7255,8875,23696,4,1,4,6,0,300000.0,-2,49086,53929,4,1,4,0,Basic-CBS/(A*/SIC)+ID Runtime,1,26115.0793,52961,0.002386634844868735,15
529,529,Unknown,70,70,35,735,1,2.91e+24,0.15,47.31428571,101,7,43.263490000000004,46.4254,0.25755100000000003,1,770.9010000000003,1656,2228,5821,2,1,2,0,1,263.6354,1656,10,15,0,6,0,0,0,10,0,0,0,8,2,0,0,0,1,4404,4730,20,0,2521,0,0,743,3696,698,4361,10,2,1,0,1,870.9511,1656,1760,4111,2,1,2,0,1,749.4737,1656,1761,4109,2,1,2,0,1,781.8119,1656,1988,4393,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,263.6354,4900,0.008403361344537815,63
2733,2733,Unknown,130,130,55,3380,0,2.780000000000001e+38,0.2,96.34545455,191,17,89.71039,83.27922,0.21053249999999998,1,7253.1047,5299,5457,12235,1,1,1,0,1,748.0032,5299,15,27,0,4,0,0,0,15,0,0,0,8,7,0,0,0,1,8559,9187,15,0,3921,0,0,1781,7128,1455,8428,14,5,1,0,1,7350.1184,5299,5457,12235,1,1,1,0,1,7408.2612,5299,5457,12235,1,1,1,0,1,7465.9127,5299,5457,12235,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,748.0032,16900,0.0040680473372781065,467
2892,2892,Unknown,140,140,65,0,0,2.71e+45,0.0,85.84615385,222,16,86.37109,91.79394,0.2446939,1,5297.1006,5580,5670,16906,1,1,1,0,1,568.8962,5580,10,17,0,4,0,0,0,10,0,0,0,4,6,0,0,0,1,4249,6267,6,0,2147,0,0,1900,4193,915,4249,10,4,1,0,1,5300.2482,5580,5670,16906,1,1,1,0,1,5596.8858,5580,5670,16906,1,1,1,0,1,5436.0728,5580,5670,16906,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,568.8962,19600,0.0033163265306122448,0
558,558,Unknown,70,70,85,735,0,2.5800000000000005e+59,0.15,44.61176471,118,5,48.04542,46.13078,0.4210204000000001,1,4246.7992,3799,21473,52886,3,1,3,7,0,300000.0,-2,1434,1625,10,39,0,0,0,29,0,0,10,134,82,0,0,0,4,1466641,1319860,10015,0,5078771,0,0,13952,787253,151763,1175488,1045,39,4,5,0,300000.0,-2,11324,19251,30,1,30,1,1,13036.4002,3799,4454,10275,3,1,3,7,1,13608.4654,3799,13586,17283,3,1,3,7,A*+OD+ID Runtime,1,4246.7992,4900,0.020408163265306117,69
5138,5138,Unknown,200,200,65,4000,2,2.71e+45,0.1,144.1846154,319,30,129.186,136.5697,0.185725,1,8346.0439,9372,9856,24744,1,1,1,0,1,1590.4048,9372,16,29,0,4,0,0,0,16,0,0,0,6,10,0,0,0,1,35030,38245,8,0,23898,0,0,15796,31762,4609,34935,15,9,1,0,1,8717.4991,9372,9856,24744,1,1,1,0,1,8469.2985,9372,9856,24744,1,1,1,0,1,8584.7879,9372,9856,24744,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1590.4048,40000,0.0018055555555555555,134
5959,5959,Unknown,8,8,9,12,1,1953125.0,0.1875,5.222222222,8,2,3.822222,4.4,0.53125,1,18.657,49,114,301,2,1,2,2,1,47.3847,49,11,18,0,5,0,0,0,1,0,0,3,6,2,0,0,0,1,249,253,23,0,99,0,0,60,151,13,201,5,0,1,2,1,64.4885,49,55,138,3,1,3,2,1,8.2605,49,55,138,2,1,2,2,1,16.9786,49,92,161,2,1,2,2,ICTS 3E +ID Runtime,1,8.2605,64,0.17307692307692307,2
4424,4424,Unknown,180,180,65,3240,2,2.71e+45,0.1,124.6769231,265,11,119.8284,115.7249,0.1939197,1,5142.4105,8104,9194,22635,1,1,1,0,1,1764.6371,8104,14,21,0,8,0,0,0,14,0,0,0,9,5,0,0,0,1,40806,42965,16,0,30043,0,0,12166,37018,4575,40677,13,3,1,0,1,5269.5115,8104,9194,22635,1,1,1,0,1,5252.9961,8104,9194,22635,1,1,1,0,1,5339.5193,8104,9194,22635,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1764.6371,32400,0.0022290809327846365,131
3102,3102,Unknown,140,140,75,3920,0,2.65e+52,0.2,90.98666667,211,1,95.18597,95.65123,0.2114286,1,88946.87800000003,6830,143457,345977,3,1,3,6,0,300000.0,-2,308,409,0,20,0,0,0,307,0,0,0,39,82,0,0,0,3,1814144,1507965,6928,0,3278259,0,0,94279,1159234,227449,1433568,241,55,3,0,1,22342.5372,6830,8366,17795,3,1,3,6,1,24613.4166,6830,8395,17872,3,1,3,6,1,35552.2566,6830,84833,62531,3,1,3,6,Basic-CBS/(A*/SIC)+ID Runtime,1,22342.5372,19600,0.004783163265306122,493
3045,3045,Unknown,140,140,65,2940,0,2.71e+45,0.15,93.24615385,185,3,95.36224,93.85641,0.2247959,1,5953.0242,6061,7134,16205,1,1,1,0,1,1204.3283,6061,16,27,0,6,0,0,0,16,0,0,0,6,10,0,0,0,1,15591,17312,9,0,8804,0,0,2846,13321,2632,15591,16,7,1,0,1,6370.8534,6061,7134,16205,1,1,1,0,1,6284.1786,6061,7134,16205,1,1,1,0,1,6184.1032,6061,7134,16205,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1204.3283,19600,0.0039015606242497,248
3032,3032,Unknown,140,140,40,2940,2,9.09e+27,0.15,90.575,182,17,85.8061,86.69025,0.1415816,1,493.4931,3625,6073,16477,2,1,2,2,1,244.9675,3625,19,37,0,2,0,0,0,6,0,0,8,8,3,0,0,0,1,11325,11786,3,0,5529,0,0,2132,9318,1731,10575,10,2,1,2,1,823.4939999999997,3625,4267,9774,3,1,3,2,1,519.7055,3625,4265,9761,2,1,2,2,1,501.8701,3625,5145,10765,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,244.9675,19600,0.002400960384153661,266
1384,1384,Unknown,90,90,15,2430,1,30517578125.0,0.3,72.26666667,113,29,57.116659999999996,50.25,0.09592593,1,1824.1939,1087,14395,36291,3,1,3,3,1,337.4377,1087,10,18,0,3,0,0,0,1,0,0,4,6,0,0,0,0,1,7060,4791,37,0,4383,0,0,859,4128,396,4606,3,0,1,3,1,374.12,1087,1207,2365,3,1,3,3,1,480.9256,1087,1216,2388,3,1,3,3,1,997.6232,1087,7483,6847,3,1,3,3,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,337.4377,8100,0.002645502645502645,752
2967,2967,Unknown,140,140,20,1960,0,95400000000000.0,0.1,113.05,207,43,79.49524,83.05238,0.1020918,1,1164.464,2262,7004,19719,2,1,2,1,1,429.00800000000004,2262,20,23,8,1,0,0,0,1,0,0,0,3,8,0,0,0,2,4684,5521,3,0,3182,0,0,704,3863,799,4619,12,0,2,1,1,104859.6273,2262,6557,14301,2,1,2,1,1,820.4633,2262,2493,6169,2,1,2,1,1,769.5907,2262,4813,8615,2,1,2,1,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,429.00800000000004,19600,0.0011337868480725626,87
5666,5666,Unknown,8,8,3,3,8,125.0,0.046875,7.0,9,5,3.333333,3.333333,0.3125,1,1.9397,21,21,56,1,1,1,0,1,0.2357,21,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,16,23,0,0,0,0,0,0,15,4,16,0,0,1,0,1,0.6512,21,21,56,1,1,1,0,1,0.5396,21,21,56,1,1,1,0,1,0.4854,21,21,56,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.2357,64,0.04918032786885247,1
1365,1365,Unknown,90,90,70,2025,0,8.47e+48,0.25,60.47142857,142,12,62.2829,65.74809,0.2803704,0,300000.0,-2,139648,319225,4,1,4,18,0,300000.0,-2,812,978,16,10,0,0,0,300,0,0,53,113,26,0,0,0,5,703998,593047,6178,0,3194308,0,0,12747,335699,96362,565400,540,20,5,4,0,300000.0,-2,11034,21246,14,1,14,10,1,178263.6765,4257,6492,13221,4,1,4,24,0,300000.0,-2,87988,57967,4,1,4,18,ICTS 3E +ID Runtime,1,178263.6765,8100,0.01152263374485597,385
4334,4334,Unknown,180,180,85,0,2,2.5800000000000005e+59,0.0,117.4705882,234,10,118.0246,114.4487,0.2612346,1,25260.4168,9985,11415,32637,1,1,1,0,1,1274.0499,9985,20,33,0,8,0,0,0,20,0,0,0,8,12,0,0,0,1,5601,9762,3,0,1378,0,0,1043,5511,1852,5601,19,9,1,0,1,25313.6281,9985,11415,32637,1,1,1,0,1,25081.1383,9985,11415,32637,1,1,1,0,1,25002.1644,9985,11415,32637,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1274.0499,32400,0.002623456790123457,0
2566,2566,Unknown,130,130,30,845,1,9.31e+20,0.05,89.0,149,26,86.87742,84.68387,0.1439645,1,1154.8957,2670,2769,7539,1,1,1,0,1,44.18260002,2670,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,333,433,0,0,131,0,0,55,297,28,333,0,0,1,0,1,1236.8326,2670,2769,7539,1,1,1,0,1,1220.9612,2670,2769,7539,1,1,1,0,1,1221.9968,2670,2769,7539,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,44.18260002,16900,0.0018685767673621925,9
5062,5062,Unknown,200,200,25,2000,1,2.98e+17,0.05,145.6,283,17,125.8523,136.7015,0.0861,1,915.4045,3640,3640,10028,1,1,1,0,1,40.0607,3640,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,204,317,0,0,72,0,0,38,198,27,204,1,0,1,0,1,930.8649998999999,3640,3640,10028,1,1,1,0,1,924.9394,3640,3640,10028,1,1,1,0,1,929.0263,3640,3640,10028,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,40.0607,40000,0.0006578947368421052,25
5875,5875,Unknown,8,8,8,9,7,390625.0,0.140625,4.625,8,2,4.305555,5.055555,0.5,1,6.0022,39,85,226,2,1,2,2,1,14.2117,39,12,18,0,7,0,0,0,5,0,0,1,11,0,0,0,0,1,245,220,0,0,93,0,0,41,151,11,187,6,0,1,2,1,5.915,39,39,92,2,1,2,2,1,1.9749,39,42,96,2,1,2,2,1,2.5272,39,71,114,2,1,2,2,ICTS 3E +ID Runtime,1,1.9749,64,0.14545454545454545,2
2283,2283,Unknown,120,120,70,1440,0,8.47e+48,0.1,78.97142857,157,12,80.30624,80.54607,0.2743056,1,8341.7733,5530,14572,33232,2,1,2,2,0,300000.0,-2,277,329,0,48,0,0,0,276,0,0,0,49,51,0,0,0,2,2099232,2001660,7273,0,4233814,0,0,24408,1536744,309509,1957396,231,39,2,0,1,8835.9182,5530,5922,14784,3,1,3,2,1,10359.5379,5530,5924,14788,2,1,2,2,1,8197.4895,5530,11733,19137,2,1,2,2,EPEA*+ID Runtime,1,8197.4895,14400,0.005401234567901234,45
3945,3945,Unknown,170,170,35,0,0,2.91e+24,0.0,123.4857143,253,14,105.0698,114.1397,0.1346713,1,1451.4846,4322,4477,13303,1,1,1,0,1,183.6037,4322,5,9,0,2,0,0,0,5,0,0,0,2,3,0,0,0,1,2152,3499,0,0,788,0,0,462,2007,682,2152,5,2,1,0,1,1416.3212,4322,4477,13303,1,1,1,0,1,1389.2712,4322,4477,13303,1,1,1,0,1,1357.3564,4322,4477,13303,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,183.6037,28900,0.0012110726643598615,0
5134,5134,Unknown,200,200,60,4000,1,8.670000000000001e+41,0.1,132.3166667,257,21,131.1158,128.8836,0.162075,1,6630.1597,7939,7944,20280,1,1,1,0,1,1198.7444,7939,12,20,0,5,0,0,0,12,0,0,0,6,6,0,0,0,1,27077,28768,7,0,19191,0,0,8936,24440,3300,27077,12,6,1,0,1,6451.1019,7939,7944,20280,1,1,1,0,1,6724.0014,7939,7944,20280,1,1,1,0,1,6563.99,7939,7944,20280,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1198.7444,40000,0.0016666666666666668,159
3583,3583,Unknown,160,160,25,0,1,2.98e+17,0.0,97.28,199,33,96.47385,93.87692,0.09261718,1,621.383,2432,3062,8548,1,1,1,0,1,37.84350002,2432,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,697,926,0,0,407,0,0,425,630,159,697,1,0,1,0,1,646.8581,2432,3062,8548,1,1,1,0,1,648.2428,2432,3062,8548,1,1,1,0,1,639.4438,2432,3062,8548,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,37.84350002,25600,0.0009765625,0
5049,5049,Unknown,200,200,5,2000,0,3125.0,0.05,129.8,165,80,97.2,77.06667,0.0163,1,41.43610001,649,649,1820,1,1,1,0,1,8.805999994,649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,33.73500001,649,649,1820,1,1,1,0,1,43.12029999,649,649,1820,1,1,1,0,1,40.62119997,649,649,1820,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,8.805999994,40000,0.00013157894736842105,24
3422,3422,Unknown,150,150,10,4500,2,9765625.0,0.2,83.6,157,18,72.52728,69.21819,0.03515556,1,61.544,836,836,1890,1,1,1,0,1,18.4277,836,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,80,93,0,0,21,0,0,17,65,14,80,0,0,1,0,1,66.2242,836,836,1890,1,1,1,0,1,72.7924,836,836,1890,1,1,1,0,1,71.75770001,836,836,1890,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,18.4277,22500,0.0005555555555555557,549
3600,3600,Unknown,160,160,55,0,0,2.780000000000001e+38,0.0,93.23636364,208,15,96.76883000000001,102.5519,0.1801953,1,4710.7816,5128,5194,15568,1,1,1,0,1,181.9428,5128,7,12,0,3,0,0,0,7,0,0,0,3,4,0,0,0,1,2281,3690,0,0,820,0,0,835,2218,722,2281,6,2,1,0,1,4732.7616,5128,5194,15568,1,1,1,0,1,4669.7699,5128,5194,15568,1,1,1,0,1,4726.5174,5128,5194,15568,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,181.9428,25600,0.0021484375,0
2198,2198,Unknown,120,120,10,720,2,9765625.0,0.05,86.4,130,35,78.05454,58.527269999999994,0.05986111,1,99.777,864,880,2444,1,1,1,0,1,8.842700001,864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,108.6772,864,880,2444,1,1,1,0,1,101.1653,864,880,2444,1,1,1,0,1,93.4925,864,880,2444,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,8.842700001,14400,0.0007309941520467836,14
1648,1648,Unknown,100,100,30,2000,1,9.31e+20,0.2,64.63333333,146,7,61.86881999999999,60.886019999999995,0.152,1,767.4827,1941,2483,5719,2,1,2,2,1,376.6095,1941,14,28,0,1,0,0,0,3,0,0,8,3,3,0,0,0,1,4759,4151,12,0,2340,0,0,388,3177,543,3710,7,1,1,2,1,703.9426,1941,1994,4468,2,1,2,2,1,652.8399,1941,1996,4468,2,1,2,2,1,689.9814,1941,2318,4721,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,376.6095,10000,0.00375,270
3264,3264,Unknown,150,150,5,1125,0,3125.0,0.05,105.6,177,51,70.26666999999999,58.133340000000004,0.02368889,1,50.0356,528,528,1474,1,1,1,0,1,1.4518,528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,43.6469,528,528,1474,1,1,1,0,1,52.753,528,528,1474,1,1,1,0,1,46.7243,528,528,1474,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.4518,22500,0.0002339181286549708,25
625,625,Unknown,70,70,25,1225,1,2.98e+17,0.25,46.08,79,14,48.04923,45.66154,0.1795918,1,286.1265,1154,1945,4062,2,1,2,2,1,493.5114,1154,24,37,0,10,0,0,0,1,0,0,0,19,3,0,0,0,2,6946,5502,142,0,5009,0,0,797,4417,600,5247,12,2,2,2,1,247.7958,1154,1183,2486,2,1,2,2,1,269.28700000000003,1154,1186,2490,2,1,2,2,1,278.7917,1154,1694,2869,2,1,2,2,Basic-CBS/(A*/SIC)+ID Runtime,1,247.7958,4900,0.006802721088435374,260
4133,4133,Unknown,170,170,5,5780,2,3125.0,0.2,104.4,163,40,68.66666,81.06667,0.01740484,1,29.60959995,522,522,1144,1,1,1,0,1,17.95730001,522,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,260,350,0,0,61,0,0,42,233,78,260,1,0,1,0,1,36.23360002,522,522,1144,1,1,1,0,1,30.39179999,522,522,1144,1,1,1,0,1,38.93769997,522,522,1144,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,17.95730001,28900,0.00021626297577854672,769
240,240,Unknown,60,60,65,720,0,2.71e+45,0.2,42.33846154,87,5,39.46946,41.591609999999996,0.3883333,0,300000.0,-2,135388,431571,7,1,7,1,0,300000.0,-2,937,1105,37,26,0,0,0,2,0,0,56,66,89,0,0,0,6,892553,754766,10819,0,5385185,0,0,78385,384329,93371,717132,403,38,6,6,0,300000.0,-2,11394,21460,19,1,19,3,1,25127.6089,2768,3316,7597,5,1,5,16,0,300000.0,-2,58855,53927,5,1,5,8,ICTS 3E +ID Runtime,1,25127.6089,3600,0.022569444444444444,85
4099,4099,Unknown,170,170,35,4335,1,2.91e+24,0.15,108.4571429,251,18,108.4698,105.2222,0.1122145,1,1540.6945,3798,6130,14240,2,1,2,2,1,601.9064,3798,11,17,0,6,0,0,0,3,0,0,0,6,5,0,0,0,1,14624,14374,8,0,9176,0,0,3394,12003,1808,13526,7,2,1,2,1,1493.9651,3798,3884,9232,2,1,2,2,1,1504.6387,3798,3887,9236,2,1,2,2,1,1556.4839,3798,5387,10378,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,601.9064,28900,0.0014247913698351314,359
4505,4505,Unknown,180,180,30,6480,2,9.31e+20,0.2,116.13333329999999,228,12,113.3548,123.8237,0.09725308,1,1287.5066,3484,3562,8068,1,1,1,0,1,304.5044,3484,3,6,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,3667,3893,0,0,1851,0,0,2371,3148,601,3667,3,0,1,0,1,1445.4167,3484,3562,8068,1,1,1,0,1,1367.7942,3484,3562,8068,1,1,1,0,1,1502.4773,3484,3562,8068,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,304.5044,32400,0.0011574074074074071,868
1081,1081,Unknown,90,90,20,0,1,95400000000000.0,0.0,54.5,118,10,51.53333,53.78095,0.1276543,1,164.3859,1090,1090,3289,1,1,1,0,1,3.1705,1090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56.7755,1090,1090,3289,1,1,1,0,1,52.6788,1090,1090,3289,1,1,1,0,1,54.3081,1090,1090,3289,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,3.1705,8100,0.0024691358024691358,0
1488,1488,Unknown,100,100,20,500,0,95400000000000.0,0.05,61.05,105,20,60.78095,62.890480000000004,0.1078,1,225.155,1221,1231,3428,1,1,1,0,1,138.6186,1221,3,6,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,2071,2386,1,0,1497,0,0,1373,1925,203,2071,2,1,1,0,1,273.047,1221,1231,3428,1,1,1,0,1,239.6649,1221,1231,3428,1,1,1,0,1,221.3661,1221,1231,3428,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,138.6186,10000,0.002105263157894737,8
4247,4247,Unknown,170,170,25,8670,2,2.98e+17,0.3,99.0,226,0,104.3508,109.9354,0.07294118,1,385.5401,2477,3240,6770,2,1,2,2,1,133.1902,2477,14,20,0,9,0,0,0,0,0,0,0,9,5,0,0,0,1,6910,6077,2,0,2760,0,0,471,5090,747,5506,8,0,1,2,1,400.6786,2477,2503,4957,2,1,2,2,1,406.8987,2477,2508,4965,2,1,2,2,1,387.9976,2477,2979,5329,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,133.1902,28900,0.001235788433020267,2300
669,669,Unknown,70,70,15,1470,0,30517578125.0,0.3,45.06666667,88,9,39.95,43.866659999999996,0.1030612,1,74.35069999,676,730,1437,1,1,1,0,1,19.58229998,676,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,250,240,0,0,79,0,0,127,189,35,208,0,0,1,0,1,83.91680002,676,730,1437,1,1,1,0,1,73.76820001,676,730,1437,1,1,1,0,1,81.29090002,676,730,1437,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,19.58229998,4900,0.004373177842565598,400
976,976,Unknown,80,80,15,1600,1,30517578125.0,0.25,55.26666667,121,10,49.71667,58.083330000000004,0.109375,1,173.0541,829,829,1728,1,1,1,0,1,37.2439,829,2,4,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,347,416,0,0,81,0,0,68,300,81,347,2,0,1,0,1,176.3368,829,829,1728,1,1,1,0,1,174.6036,829,829,1728,1,1,1,0,1,162.4382,829,829,1728,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,37.2439,6400,0.003125,325
