A*+OD+ID Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,Basic-CBS/(A*/SIC)+ID Runtime,ICTS 3E +ID Runtime,EPEA*+ID Runtime,Y Runtime,GridSize,NumOfObstacles,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,NumOfAgents,ObstacleDensity,PointsAtSPRatio,Sparsity,bridges
17673.6887,300000.0,18685.3523,17460.6572,18109.2275,17460.6572,16900,3380,89.72,178,7,89.77544,87.27087,75,0.2,0.2601775,0.00554733727810651,410
165833.9887,300000.0,300000.0,43192.3727,69237.2904,43192.3727,16900,3380,89.4125,189,6,83.50587,85.04444000000002,80,0.2,0.2505917,0.005917159763313609,429
14985.2807,52713.7053,17279.3385,16351.6237,15407.5162,14985.2807,16900,3380,87.5375,185,14,81.73827,92.20155,80,0.2,0.2609468,0.005917159763313609,445
30172.1699,300000.0,13965.0956,14236.3616,8653.0598,8653.0598,16900,3380,86.85,197,8,89.22408,86.60988,80,0.2,0.2708284,0.005917159763313609,428
89966.5116,300000.0,36254.628,69342.8291,53567.9695,36254.628,16900,3380,90.58823529,214,2,86.65007,88.49467,85,0.2,0.27041420000000005,0.00628698224852071,467
56073.1542,300000.0,36676.5652,59082.0502,45824.7488,36676.5652,16900,3380,80.97647059,174,5,83.75759000000002,88.53625,85,0.2,0.2654438,0.00628698224852071,480
20862.2813,300000.0,23219.6277,22448.38,21578.2833,20862.2813,16900,3380,92.24705882,190,18,86.96471,87.45936999999998,85,0.2,0.26041420000000004,0.00628698224852071,416
29.5751,1.434300005,26.6397,24.83649999,28.072,1.434300005,16900,4225,74.6,101,59,45.6,58.0,5,0.25,0.02207101,0.0003944773175542406,838
27.42760003,1.38499999,34.00220001,38.53600001,35.0582,1.38499999,16900,4225,69.0,151,17,60.8,73.2,5,0.25,0.02059172,0.0003944773175542406,800
34.46360001,28.08400002,36.5316,36.79569998,34.07449999,28.08400002,16900,4225,84.6,129,43,61.73333,51.06667,5,0.25,0.02414201,0.0003944773175542406,836
98.77329999,2.0085999969999997,106.5369,117.9543,106.1287,2.0085999969999997,16900,4225,96.7,139,29,78.72726999999998,81.69091,10,0.25,0.05136095,0.0007889546351084812,779
91.5605,1.944399983,108.9294,96.67810002,108.1069,1.944399983,16900,4225,90.9,137,42,88.21819,66.27273000000001,10,0.25,0.04928994,0.0007889546351084812,813
127.586,37.07890001,155.0701,121.4489,118.0267,37.07890001,16900,4225,79.9,151,33,62.690909999999995,59.61818,10,0.25,0.04485207,0.0007889546351084812,783
281.882,65.243,279.7962,269.1456,273.151,65.243,16900,4225,93.93333333,183,13,92.61667,82.23333000000002,15,0.25,0.07639053,0.0011834319526627221,812
318.5161,165.3974,345.6548,349.1399,345.6333,165.3974,16900,4225,85.53333333,174,13,74.73333000000002,77.25,15,0.25,0.06798816,0.0011834319526627221,772
211.104,63.7703,246.7475,275.8208,247.0292,63.7703,16900,4225,99.66666667,155,33,83.58334,80.88333,15,0.25,0.08047337,0.0011834319526627221,778
409.9935,93.34949997,456.6209,454.1908,436.909,93.34949997,16900,4225,90.95,187,18,87.77619,76.14286,20,0.25,0.0952071,0.0015779092702169625,863
552.7735,46.59999999,633.0254,678.6030000000002,595.8825,46.59999999,16900,4225,112.9,193,54,85.78095,85.38095,20,0.25,0.11224849999999999,0.0015779092702169625,794
424.1725,101.9834,473.1167,473.5681,474.7936,101.9834,16900,4225,102.15,192,14,82.68095,89.98095,20,0.25,0.09627219,0.0015779092702169625,846
325.3007,26.79249999,372.3248,392.92800000000005,354.1433,26.79249999,16900,4225,68.96,118,8,72.11692,76.52308000000002,25,0.25,0.08905325,0.001972386587771204,834
1040.2506,21.4438,1054.7977,1087.9512,1093.4601,21.4438,16900,4225,95.72,187,27,83.50154,77.11385,25,0.25,0.10260350000000001,0.001972386587771204,756
599.4919,136.3344,627.2766,636.7244,622.8240000000002,136.3344,16900,4225,96.56,170,20,90.67076999999999,86.62154,25,0.25,0.1188757,0.001972386587771204,834
303.5665,87.9668,343.2743,318.6777,316.517,87.9668,16900,4225,90.13333333,159,14,90.10323000000001,81.87957,30,0.25,0.1276331,0.0023668639053254447,837
296.3304,138.2619,326.2951,311.9221,307.6787,138.2619,16900,4225,84.43333333,153,12,89.03656,89.05161,30,0.25,0.12313610000000001,0.0023668639053254447,805
210.4686,61.64659998,231.4947,220.4195,229.4273,61.64659998,16900,4225,89.53333333,163,0,85.58064,82.96989,30,0.25,0.1284024,0.0023668639053254447,828
876.8993,56.66429999,904.0959,2085.3453,3158.2697,56.66429999,16900,4225,93.17142857,195,25,89.07937,83.1873,35,0.25,0.14325439999999998,0.0027613412228796844,778
1169.9536,4073.2277,1312.9807,1283.9848,1250.5992,1169.9536,16900,4225,87.88571429,143,6,82.78413,88.16508,35,0.25,0.1420118,0.0027613412228796844,795
5559.2525,300000.0,5156.6647,3627.0512,4149.3488,3627.0512,16900,4225,89.4,204,10,90.48889,84.89524,35,0.25,0.142426,0.0027613412228796844,848
3952.0105,300000.0,3299.4079,3230.7207,3706.692,3230.7207,16900,4225,87.925,201,3,86.15732,85.87805,40,0.25,0.1520118,0.003155818540433925,724
2475.2543,65207.3511,1940.0572,2261.5181,2004.9133,1940.0572,16900,4225,89.9,175,17,82.44025,84.60365999999998,40,0.25,0.1608876,0.003155818540433925,827
2193.5596,635.7801,4443.2941,2188.9866,2205.0815,635.7801,16900,4225,82.1,193,3,87.35609000000002,87.67073,40,0.25,0.15147929999999998,0.003155818540433925,866
300000.0,300000.0,8586.5396,47377.0519,300000.0,8586.5396,16900,4225,96.97777778,166,16,92.95459,88.01933000000002,45,0.25,0.1857397,0.0035502958579881646,788
7951.3371,198674.479,1767.2343,4664.9663,5397.2597,1767.2343,16900,4225,81.77777778,141,17,76.96231999999998,83.67729,45,0.25,0.15970410000000002,0.0035502958579881646,790
5684.1663,77350.4116,6161.9692,5002.6077,4838.7558,4838.7558,16900,4225,92.51111111,204,13,88.05218,88.74976,45,0.25,0.15976329999999994,0.0035502958579881646,838
2229.245,300000.0,4386.8286,4043.3992,5140.1896,2229.245,16900,4225,93.2,173,26,91.44314,91.23608,50,0.25,0.18029589999999998,0.003944773175542407,748
3406.4201,12144.3376,6389.6985,3540.2876,3514.1191,3406.4201,16900,4225,97.04,182,23,97.26588000000001,86.83294000000002,50,0.25,0.19573959999999999,0.003944773175542407,818
4760.6012,300000.0,6634.0893,5494.0637,4746.6104,4746.6104,16900,4225,93.44,202,21,92.85961,89.58901999999998,50,0.25,0.18473370000000008,0.003944773175542407,779
5972.2049,300000.0,48847.6342,5816.5495,5619.0448,5619.0448,16900,4225,94.18181818,172,34,90.08051999999999,91.35195,55,0.25,0.20023670000000002,0.004339250493096647,797
300000.0,300000.0,7045.4155,300000.0,165439.7897,7045.4155,16900,4225,98.43636364,174,23,95.34545,90.85455,55,0.25,0.2018343,0.004339250493096647,809
300000.0,300000.0,8943.4107,13118.3264,231950.7952,8943.4107,16900,4225,96.6,191,20,87.79091,85.02857,55,0.25,0.1934911,0.004339250493096647,825
22261.242000000002,300000.0,12361.2858,10043.9362,20435.0209,10043.9362,16900,4225,90.15,184,13,92.40273,91.27979,60,0.25,0.20414200000000002,0.004733727810650889,827
300000.0,300000.0,134495.2152,300000.0,300000.0,134495.2152,16900,4225,90.43333333,227,8,91.26885,92.98142,60,0.25,0.203787,0.004733727810650889,811
12873.8436,300000.0,17055.6708,14099.8431,12293.4046,12293.4046,16900,4225,97.35,182,2,88.67487,87.03989,60,0.25,0.21,0.004733727810650889,818
300000.0,300000.0,300000.0,29160.246,300000.0,29160.246,16900,4225,97.30769231,205,8,87.77529,89.03123000000002,65,0.25,0.22449699999999997,0.005128205128205128,817
202152.9514,300000.0,16444.3509,19942.1014,39186.4864,16444.3509,16900,4225,91.04615385,173,14,92.85688,91.88065,65,0.25,0.2260947,0.005128205128205128,791
300000.0,300000.0,132843.0642,300000.0,300000.0,132843.0642,16900,4225,79.04285714,181,9,88.28652,85.39596999999998,70,0.25,0.20041420000000001,0.005522682445759369,796
21731.327999999998,300000.0,17780.2554,13536.4223,22289.3184,13536.4223,16900,4225,90.45714286,211,9,89.81286999999998,91.85714,70,0.25,0.23,0.005522682445759369,771
14856.3594,300000.0,300000.0,13280.6006,13005.1568,13005.1568,16900,4225,95.77142857,186,1,89.83461,87.48289,70,0.25,0.2360355,0.005522682445759369,863
300000.0,300000.0,25572.6182,104080.7096,83616.9344,25572.6182,16900,4225,96.66666667,212,3,91.55719,97.61684,75,0.25,0.2498225,0.005917159763313609,830
18828.3658,300000.0,28192.97700000001,18873.6133,17619.9934,17619.9934,16900,4225,92.42666667,237,0,94.22632,83.48315,75,0.25,0.23059169999999998,0.005917159763313609,858
300000.0,300000.0,222704.1398,300000.0,300000.0,222704.1398,16900,4225,92.46666667,195,22,85.42667,87.77754,75,0.25,0.21704139999999997,0.005917159763313609,790
300000.0,300000.0,47613.3599,300000.0,300000.0,47613.3599,16900,4225,85.25,170,2,90.67253000000001,91.16759,80,0.25,0.2400592,0.00631163708086785,855
300000.0,300000.0,40044.056000000004,88035.5343,300000.0,40044.056000000004,16900,4225,87.6875,178,11,90.25617,87.42005999999998,80,0.25,0.24781060000000002,0.00631163708086785,820
53.75259998,1.425199986,38.21280003,52.80419999,44.7455,1.425199986,16900,5070,99.4,149,52,87.06667,58.133340000000004,5,0.3,0.02739645,0.0004226542688081149,1290
225.5903,174.4676,226.303,322.6924,182.6193,174.4676,16900,5070,127.2,172,74,50.66667,72.4,5,0.3,0.03550296,0.0004226542688081149,1322
18.19710001,9.898700029,18.5591,25.17559999,25.25570002,9.898700029,16900,5070,59.4,77,24,38.0,52.666669999999996,5,0.3,0.0168639,0.0004226542688081149,1341
62.15549999,7.962400018999999,81.79889998,75.5122,76.34999999,7.962400018999999,16900,5070,66.6,118,33,74.10909000000002,82.10909000000002,10,0.3,0.03911243,0.0008453085376162299,1330
289.7976,101.6458,314.7045,287.5913,286.3851,101.6458,16900,5070,122.4,208,5,99.85455,83.49091,10,0.3,0.05887574,0.0008453085376162299,1371
92.78569999,8.968899995,104.5931,96.44029999,101.0308,8.968899995,16900,5070,86.5,153,15,74.38181999999998,74.25455,10,0.3,0.05071006,0.0008453085376162299,1452
702.832,277.2691,449.0004,750.3314,622.3123,277.2691,16900,5070,95.93333333,183,34,89.0,81.91666,15,0.3,0.07532544,0.001267962806424345,1361
170.8992,4.339900017,201.5671,190.6532,222.5408,4.339900017,16900,5070,84.6,135,40,76.16666,79.98333000000002,15,0.3,0.06857988,0.001267962806424345,1483
794.2236,2471.6307,745.9581,684.9755,627.9678,627.9678,16900,5070,119.66666670000001,226,57,91.08334,94.98333000000001,15,0.3,0.08053254,0.001267962806424345,1347
545.9941,174.2049,642.0438,538.5603,580.6663,174.2049,16900,5070,88.1,195,0,77.47619,74.35238000000003,20,0.3,0.0887574,0.0016906170752324595,1374
372.4612,90.67800003,447.3014,438.017,403.7791,90.67800003,16900,5070,88.4,181,17,86.94762,87.17619,20,0.3,0.07881657,0.0016906170752324595,1368
529.864,671.9556,765.8155,517.2267,575.5894,517.2267,16900,5070,100.15,167,20,96.19524,95.25714,20,0.3,0.09923077,0.0016906170752324595,1387
1078.5838,114.4515,1104.6986,1151.8832,1097.4405,114.4515,16900,5070,93.2,213,16,88.01846,87.90154,25,0.3,0.10443789999999999,0.002113271344040575,1425
2141.8009,3916.5354,2821.7241,1446.6866,1666.7976,1446.6866,16900,5070,90.04,216,13,83.35384,89.33539,25,0.3,0.10775150000000001,0.002113271344040575,1457
1809.2075,26430.4848,2789.6029,1206.9884,1249.0155,1206.9884,16900,5070,98.4,161,15,92.76308,88.62769,25,0.3,0.0995858,0.002113271344040575,1417
9220.0672,1511.1748,3131.6395,2122.4864,2162.7442,1511.1748,16900,5070,91.13333333,171,14,87.50108,93.91828000000001,30,0.3,0.1189349,0.00253592561284869,1397
1166.8269,8043.0212,2276.2649,1239.0654,1084.6192,1084.6192,16900,5070,80.5,187,1,77.74194,77.19785,30,0.3,0.1029586,0.00253592561284869,1420
300000.0,300000.0,86656.1107,269788.641,300000.0,86656.1107,16900,5070,93.53333333,204,13,92.62581,80.76344,30,0.3,0.11414200000000001,0.00253592561284869,1383
246335.077,300000.0,9392.2555,16545.5674,92128.84,9392.2555,16900,5070,89.82857143,153,3,95.77143000000001,86.53968,35,0.3,0.139645,0.002958579881656805,1375
11893.9598,117035.3323,8008.1093,5515.8314,9284.9702,5515.8314,16900,5070,102.6571429,198,3,97.19365,88.23174,35,0.3,0.14289939999999998,0.002958579881656805,1502
2093.1673,8775.1739,1911.507,1974.2336,2045.4356,1911.507,16900,5070,94.34285714,179,1,82.19682,91.87778,35,0.3,0.1498225,0.002958579881656805,1335
4467.9055,300000.0,8302.8849,4261.1353,4208.5945,4208.5945,16900,5070,86.025,255,18,89.83781,90.67073,40,0.3,0.1363314,0.0033812341504649195,1311
143736.2668,93182.7916,29444.0831,22448.9353,17224.2698,17224.2698,16900,5070,87.125,185,0,80.43658,83.33903000000002,40,0.3,0.1381065,0.0033812341504649195,1451
4384.7981,396.642,4431.9663,4478.8157,4410.6489,396.642,16900,5070,92.525,201,0,87.69634,83.05975,40,0.3,0.14449700000000001,0.0033812341504649195,1365
300000.0,300000.0,300000.0,76429.9097,300000.0,76429.9097,16900,5070,92.84444444,186,0,86.30821,88.67729,45,0.3,0.1422485,0.0038038884192730335,1414
245684.7475,300000.0,9675.4422,32726.4193,211530.9851,9675.4422,16900,5070,90.35555556,182,29,90.88889,93.03188,45,0.3,0.1528994,0.0038038884192730335,1275
300000.0,300000.0,29104.3241,300000.0,300000.0,29104.3241,16900,5070,97.13333333,208,0,96.59324000000001,93.62995,45,0.3,0.1618935,0.0038038884192730335,1426
125969.4771,300000.0,23702.9186,30020.8521,116322.748,23702.9186,16900,5070,88.26,186,0,87.17961,79.5553,50,0.3,0.1681065,0.00422654268808115,1373
300000.0,300000.0,20475.0231,25394.4572,300000.0,20475.0231,16900,5070,89.04,205,0,75.60392,72.2,50,0.3,0.1710651,0.00422654268808115,1366
6478.605,300000.0,7337.3892,6053.9651,6097.9823,6053.9651,16900,5070,83.02,188,0,77.12235,78.21412,50,0.3,0.1610059,0.00422654268808115,1359
300000.0,300000.0,119136.8136,300000.0,300000.0,119136.8136,16900,5070,91.74545455,202,0,88.71494,83.19286,55,0.3,0.16556210000000002,0.004649196956889264,1388
67031.1895,300000.0,52707.3662,25289.3996,67601.0866,25289.3996,16900,5070,92.41666667,186,0,87.63934,87.98634,60,0.3,0.1830769,0.00507185122569738,1449
300000.0,300000.0,24835.792,39583.9773,300000.0,24835.792,16900,5070,92.32307692,217,0,80.74033,83.84383000000003,65,0.3,0.2021894,0.005494505494505495,1377
300000.0,300000.0,96796.9274,42739.4467,265181.8459,42739.4467,16900,5070,88.97333333,208,2,91.80035,94.64,75,0.3,0.1975148,0.006339814032121725,1406
45979.6924,300000.0,300000.0,300000.0,28829.8696,28829.8696,16900,5070,92.525,198,2,84.48055,89.70215999999998,80,0.3,0.21834320000000002,0.006762468300929839,1250
71.50849998,8.456200004,71.9835,65.87400001,76.46310002,8.456200004,19600,0,144.4,179,70,78.4,67.06667,5,0.0,0.03688775,0.0002551020408163265,0
50.84750003,1.5148000119999998,90.48229998,67.17629999,54.1753,1.5148000119999998,19600,0,112.8,182,38,62.133340000000004,60.0,5,0.0,0.02607143,0.0002551020408163265,0
18.0323,1.13530004,26.12180001,55.60899997,19.3258,1.13530004,19600,0,56.4,87,39,61.46666999999999,69.46667,5,0.0,0.01403061,0.0002551020408163265,0
129.7815,26.21200001,170.0176,148.3636,137.8456,26.21200001,19600,0,85.5,190,5,86.63636,69.49091,10,0.0,0.04362245,0.0005102040816326531,0
153.1876,28.10619998,189.3472,163.888,171.7621,28.10619998,19600,0,117.3,172,53,78.65455,88.05454,10,0.0,0.059744900000000004,0.0005102040816326531,0
177.122,1.9270000459999999,173.6362,171.0898,195.6425,1.9270000459999999,19600,0,95.4,214,41,82.81818,81.98182,10,0.0,0.04852041,0.0005102040816326531,0
230.5789,19.08930004,268.0402,282.5414,268.8609,19.08930004,19600,0,104.2666667,160,28,75.56667,87.93333,15,0.0,0.07719388,0.0007653061224489796,0
191.0188,9.163900018,221.2906,204.6468,219.0222,9.163900018,19600,0,78.46666667,146,12,71.65,91.6,15,0.0,0.06010204,0.0007653061224489796,0
287.3591,9.814900041,291.0381,323.6383,309.3195,9.814900041,19600,0,90.8,189,41,85.4,75.86667,15,0.0,0.06903061,0.0007653061224489796,0
600.2836,11.72960001,588.17,584.7378,563.4444,11.72960001,19600,0,106.0,218,11,93.60476,89.60476,20,0.0,0.1037755,0.0010204081632653062,0
902.013,47.05500001,889.4647,992.0509,861.4754,47.05500001,19600,0,105.05,256,18,93.2381,86.68095,20,0.0,0.1018367,0.0010204081632653062,0
528.0551,44.93630004,509.1132,578.6109,599.1131,44.93630004,19600,0,97.1,214,32,86.65238000000002,88.38571,20,0.0,0.09091837,0.0010204081632653062,0
824.4439,11.06279999,732.4873,784.1106,788.0703,11.06279999,19600,0,86.16,209,25,79.18154,81.50154,25,0.0,0.10469389999999998,0.0012755102040816323,0
770.1741,39.72110003,829.3328,754.5252,775.927,39.72110003,19600,0,95.04,212,12,90.81846,87.05846,25,0.0,0.11551019999999998,0.0012755102040816323,0
987.097,54.792,929.1114,899.6968,966.0391,54.792,19600,0,107.52,233,40,80.36308000000002,91.35384,25,0.0,0.1255612,0.0012755102040816323,0
366.8344,34.75940001,407.8177,394.601,410.2882,34.75940001,19600,0,97.5,227,25,97.97634000000001,87.82365,30,0.0,0.14076529999999998,0.0015306122448979589,0
224.6096,17.088,278.6969,252.5948,259.9646,17.088,19600,0,94.3,175,12,85.48172,80.05592,30,0.0,0.1256122,0.0015306122448979589,0
199.5308,35.8459,234.7904,221.0562,231.4476,35.8459,19600,0,88.56666667,165,22,81.20645,86.19355,30,0.0,0.13163270000000002,0.0015306122448979589,0
7730.187,54476.1363,300000.0,4805.7142,4837.1407,4805.7142,19600,0,99.31428571,178,19,94.59682,81.75238,35,0.0,0.1617347,0.0017857142857142854,0
60312.7391,242275.88,300000.0,6021.5366,10343.6104,6021.5366,19600,0,77.22857143,202,14,76.68889,87.40952,35,0.0,0.1319388,0.0017857142857142854,0
1434.8977,73.5675,1451.2578,1384.9069,1425.9134,73.5675,19600,0,88.4,172,12,91.08889,95.04444000000001,35,0.0,0.14229589999999998,0.0017857142857142854,0
11853.1693,53099.4866,300000.0,3295.4294,5198.0882,3295.4294,19600,0,90.8,212,8,84.38415,87.31586,40,0.0,0.1670408,0.0020408163265306124,0
3654.3365,779.7063,3721.0838,3736.7401,3739.091,779.7063,19600,0,114.825,216,24,94.31707,102.1256,40,0.0,0.2032143,0.0020408163265306124,0
1584.9945,74.17459995,1512.3367,1508.866,1455.267,74.17459995,19600,0,87.35,188,12,88.66341,90.03902,40,0.0,0.1670408,0.0020408163265306124,0
4219.2983,164.5842,4258.6049,3203.7012,3308.5972,164.5842,19600,0,93.51111111,220,13,90.51015,88.80193,45,0.0,0.1967347,0.002295918367346939,0
5527.5342,15854.8742,300000.0,3962.1368,3198.9679,3198.9679,19600,0,96.57777778,175,8,94.65894,89.48985,45,0.0,0.194949,0.002295918367346939,0
2783.9244,456.0128,2639.0042,2674.5379,2677.885,456.0128,19600,0,99.13333333,192,19,82.99517,92.86377,45,0.0,0.19719389999999998,0.002295918367346939,0
3870.3498,89.99800003,3777.8923,3788.4502,3805.6205,89.99800003,19600,0,88.9,211,12,81.6651,93.67059,50,0.0,0.20357139999999999,0.0025510204081632647,0
7354.6217,212.6341,6999.9996,7012.2725,7026.5655,212.6341,19600,0,93.12,207,10,90.92471,95.16157,50,0.0,0.21336729999999998,0.0025510204081632647,0
2900.7278,234.1905,3031.736,2970.3745,3036.3151,234.1905,19600,0,92.38,213,16,92.35216,88.17725,50,0.0,0.21086729999999998,0.0025510204081632647,0
300000.0,300000.0,300000.0,34860.2545,116001.1803,34860.2545,19600,0,96.92727273,204,0,85.33376,96.4026,55,0.0,0.2360714,0.002806122448979592,0
3276.0402,123.8884,3549.2588,3459.6436,3341.8426,123.8884,19600,0,97.67272727,178,15,91.98312,90.82338,55,0.0,0.23698979999999997,0.002806122448979592,0
4668.315,249.0599,4871.6549,4842.5354,4875.0978,249.0599,19600,0,85.56363636,226,3,80.12208000000003,87.52986999999996,55,0.0,0.2102551,0.002806122448979592,0
3809.2905,300000.0,300000.0,8548.5716,8783.2517,3809.2905,19600,0,90.06666667,204,21,88.73934,87.86394,60,0.0,0.244898,0.0030612244897959178,0
31494.7183,300000.0,300000.0,9027.0329,10902.9407,9027.0329,19600,0,84.85,191,13,83.56448,85.34208000000002,60,0.0,0.2297449,0.0030612244897959178,0
5957.453,267.3324,6168.1343,6040.355,6281.6331,267.3324,19600,0,84.25,214,8,84.08797,91.49727,60,0.0,0.22852039999999998,0.0030612244897959178,0
5297.1006,568.8962,5300.2482,5596.8858,5436.0728,568.8962,19600,0,85.84615385,222,16,86.37109,91.79394,65,0.0,0.2446939,0.0033163265306122448,0
3657.3533,514.3126,3724.2654,3883.4615,3792.1502,514.3126,19600,0,89.89230769,159,6,87.51795,89.06947,65,0.0,0.24658160000000004,0.0033163265306122448,0
10320.9468,795.1208,10292.6316,10362.963,11103.6314,795.1208,19600,0,89.18461538,215,10,88.63589,95.89184,65,0.0,0.252398,0.0033163265306122448,0
9044.5002,449.8857,9147.6758,9180.6853,9156.8391,449.8857,19600,0,94.97142857,199,12,87.97183000000004,83.6837,70,0.0,0.29,0.0035714285714285718,0
173655.7941,300000.0,300000.0,19184.8015,30476.3143,19184.8015,19600,0,91.21428571,197,12,83.81006,90.18391,70,0.0,0.2786224,0.0035714285714285718,0
12951.806,424.4682,13075.3735,13017.1498,13201.962,424.4682,19600,0,81.18571429,197,5,86.72234,87.43581,70,0.0,0.240102,0.0035714285714285718,0
13101.9257,2866.0685,300000.0,13734.1528,13890.9864,2866.0685,19600,0,94.37333333,222,10,92.89825,90.00983000000002,75,0.0,0.3011225,0.003826530612244898,0
15348.9523,300000.0,300000.0,13618.6077,13987.0956,13618.6077,19600,0,99.84,220,14,87.61474,96.09684,75,0.0,0.30316329999999997,0.003826530612244898,0
21046.5985,812.1057,21559.5499,22428.6692,21945.8197,812.1057,19600,0,99.0625,211,15,92.88704,91.0892,80,0.0,0.33219390000000004,0.004081632653061225,0
8794.1134,646.8189,8734.0928,8763.9574,8718.828000000001,646.8189,19600,0,90.5125,207,13,91.82746999999999,93.66481999999999,80,0.0,0.3159694000000001,0.004081632653061225,0
12729.8765,503.1756,13378.7714,12986.298999999999,13270.2719,503.1756,19600,0,87.8125,246,9,85.79259,85.54166,80,0.0,0.2921429,0.004081632653061225,0
28608.0848,300000.0,300000.0,24985.1596,24498.0972,24498.0972,19600,0,90.47058824,235,9,87.09275,91.78878,85,0.0,0.3303061,0.004336734693877551,0
22319.6335,1124.3373,21156.6448,22271.2607,21898.4728,1124.3373,19600,0,96.08235294,236,9,91.66402,94.97182,85,0.0,0.342449,0.004336734693877551,0
134850.6449,300000.0,300000.0,87186.2548,42692.7127,42692.7127,19600,0,94.51764706,245,10,89.46812,90.21669,85,0.0,0.3411224,0.004336734693877551,0
54.57609999,137.1402,48.13089997,48.435,54.59960002,48.13089997,19600,980,116.6,188,66,54.0,61.066669999999995,5,0.05,0.02734694,0.0002685284640171858,9
44.29440004,1.5449,55.04429996,50.8743,46.1081,1.5449,19600,980,116.0,155,101,62.133340000000004,76.8,5,0.05,0.02969388,0.0002685284640171858,14
58.43839997,1.532900035,54.8441,53.35010004,56.4127,1.532900035,19600,980,110.6,189,33,70.26666999999999,61.46666999999999,5,0.05,0.02831633,0.0002685284640171858,9
84.3858,2.059300005,118.8895,98.27700001,90.59999996,2.059300005,19600,980,78.3,144,23,77.16364,86.70909,10,0.05,0.04015306,0.0005370569280343716,26
81.38460004,8.428600012999999,103.5075,100.75219990000001,109.0843,8.428600012999999,19600,980,78.5,149,4,69.63636,78.34545,10,0.05,0.04020408,0.0005370569280343716,12
191.3343,9.331099987,221.8614,177.6157,177.6695,9.331099987,19600,980,114.5,201,37,89.76363,85.09091,10,0.05,0.05729592,0.0005370569280343716,10
264.0059,37.38419998,272.7345001,280.6071,249.5111,37.38419998,19600,980,92.8,177,19,81.91666,84.01666999999998,15,0.05,0.06903061,0.0008055853920515575,16
276.5025,37.88069999,265.6579,256.621,270.3233,37.88069999,19600,980,87.46666667,175,5,91.21667,65.66666,15,0.05,0.06418367,0.0008055853920515575,14
455.5824,43.49479997,352.6129,360.8871,349.2131,43.49479997,19600,980,112.93333329999999,212,20,87.0,86.9,15,0.05,0.08204082,0.0008055853920515575,13
418.2215,36.06579995,382.8634,407.5612,389.64300000000003,36.06579995,19600,980,87.5,173,27,71.22381,81.23333000000002,20,0.05,0.08045918,0.0010741138560687433,18
497.8114,38.07489997,470.3935,495.3785,462.8382,38.07489997,19600,980,80.8,196,19,86.07143,89.15714,20,0.05,0.08040816,0.0010741138560687433,16
419.1389,28.79169995,394.5481001,456.1107,387.2589,28.79169995,19600,980,97.0,157,14,81.26666999999998,97.64761999999999,20,0.05,0.08897959,0.0010741138560687433,18
826.9669,91.6232,922.419,786.071,866.5958,91.6232,19600,980,98.0,217,14,87.16923,93.04615,25,0.05,0.119949,0.0013426423200859293,8
1497.4463,135.8901,1570.2711,1862.3732,1927.5275,135.8901,19600,980,102.72,209,15,85.34769,88.32,25,0.05,0.12234690000000001,0.0013426423200859293,10
456.6806,48.07169998,437.5365,470.9024,491.7651,48.07169998,19600,980,79.32,146,8,89.06461,80.58462,25,0.05,0.0944898,0.0013426423200859293,14
1728.8749,101.154,1639.0283,1640.115,1704.7835,101.154,19600,980,96.0,198,30,86.26451999999998,84.24731,30,0.05,0.1257653,0.001611170784103115,14
1377.1532,107.3316,1277.5582,383.4917001,384.1238,107.3316,19600,980,94.2,191,19,84.76774,87.76129,30,0.05,0.1280102,0.001611170784103115,12
407.6274,14.58640003,438.1495,447.7366,435.6098,14.58640003,19600,980,96.56666667,198,21,88.92043000000002,91.0129,30,0.05,0.1328061,0.001611170784103115,12
373.1884,37.48439997,411.2002,430.8845,412.7483,37.48439997,19600,980,103.2285714,204,24,92.76508000000001,84.8,35,0.05,0.1594388,0.0018796992481203009,6
1449.7938,104.0412,1391.932,1412.4562,1398.1188,104.0412,19600,980,87.97142857,197,14,91.16508,91.45715,35,0.05,0.14530610000000002,0.0018796992481203009,8
1267.348,484.7883,1221.9868,1234.6891,1240.2672,484.7883,19600,980,93.65714286,191,18,84.99048,89.98411999999998,35,0.05,0.14525510000000005,0.0018796992481203009,17
3432.9904,486.6639,3422.2074,3399.9393,3586.3959,486.6639,19600,980,99.3,215,14,82.12195,87.20244,40,0.05,0.172602,0.0021482277121374865,15
3293.7168,475.6343,3898.656,4119.4653,3828.3007,475.6343,19600,980,91.475,243,23,86.64268,83.48293000000002,40,0.05,0.154949,0.0021482277121374865,12
4954.0535,355.0189,4912.6257,4767.3512,4808.2943,355.0189,19600,980,100.375,193,8,89.09024000000002,95.82316999999999,40,0.05,0.1701531,0.0021482277121374865,10
2944.7996,174.0237,4564.8459,2857.3773,2851.0274,174.0237,19600,980,79.17777778,186,3,87.52271,90.62222,45,0.05,0.1569388,0.0024167561761546733,21
1726.371,224.2266,1768.1236,1734.9222,1677.6681,224.2266,19600,980,85.97777778,181,21,86.40193000000002,85.86086999999998,45,0.05,0.1731122,0.0024167561761546733,11
2677.7512,361.7631,2758.6278,3078.9169,2697.9554,361.7631,19600,980,89.51111111,214,24,84.74203,83.2657,45,0.05,0.182551,0.0024167561761546733,18
