,GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Y,Y Success,Y Runtime,GridSize,Sparsity
1887,Unknown,110,110,5,1210,0,3125,0.1,42.4,76,3,47.06667,56.26667,0.01785124,1,9.659399986,212,212,542,1,1,1,0,1,1.117799997,212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11.13620001,212,212,542,1,1,1,0,1,11.21759999,212,212,542,1,1,1,0,1,11.51319999,212,212,542,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.117799997,12100,0.000459137
1888,Unknown,110,110,5,1210,1,3125,0.1,44.4,81,15,58.53333,48.8,0.01735537,1,10.36699998,222,222,555,1,1,1,0,1,7.384000003,222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11.88749999,222,222,555,1,1,1,0,1,17.72190005,222,222,555,1,1,1,0,1,13.1548,222,222,555,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,7.384000003,12100,0.000459137
1889,Unknown,110,110,5,1210,2,3125,0.1,84.4,140,43,46.53333,50.53333,0.03404959,1,28.20450002,422,422,1098,1,1,1,0,1,4.027499974,422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29.88,422,422,1098,1,1,1,0,1,36.80069995,422,422,1098,1,1,1,0,1,34.31809998,422,422,1098,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,4.027499974,12100,0.000459137
1890,Unknown,110,110,10,1210,0,9765625,0.1,71.7,125,8,57.96363,58.12727,0.05595041,1,65.00830001,717,717,1846,1,1,1,0,1,1.796000004,717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,76.5377,717,717,1846,1,1,1,0,1,90.33929998,717,717,1846,1,1,1,0,1,81.10940003,717,717,1846,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.796000004,12100,0.000918274
1891,Unknown,110,110,10,1210,1,9765625,0.1,55.2,152,14,57.98182,60.30909,0.04578513,1,64.2507,552,552,1420,1,1,1,0,1,1.73269999,552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,74.34289998,552,552,1420,1,1,1,0,1,76.62039995,552,552,1420,1,1,1,0,1,80.46759999,552,552,1420,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.73269999,12100,0.000918274
1892,Unknown,110,110,10,1210,2,9765625,0.1,72.5,109,8,60.78182,57.09091,0.05768595,1,68.60500002,725,725,1903,1,1,1,0,1,27.4188,725,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,289,436,0,0,100,0,0,119,273,58,289,0,0,1,0,1,65.07129997,725,725,1903,1,1,1,0,1,72.21030003,725,725,1903,1,1,1,0,1,76.85359997,725,725,1903,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,27.4188,12100,0.000918274
1893,Unknown,110,110,15,1210,0,30517578125,0.1,77,138,20,59.91667,79.38333,0.09099174,1,153.7985,1155,1156,2953,1,1,1,0,1,36.75999999,1155,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,569,718,1,0,273,0,0,315,522,92,569,1,0,1,0,1,187.7492,1155,1156,2953,1,1,1,0,1,188.2062,1155,1156,2953,1,1,1,0,1,167.097,1155,1156,2953,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,36.75999999,12100,0.00137741
1894,Unknown,110,110,15,1210,1,30517578125,0.1,65.66666667,108,5,68.33334,56.16667,0.07454546,1,215.8567,986,1351,3955,2,1,2,1,1,307.8813,986,21,23,9,1,0,0,0,1,0,0,0,2,9,0,0,0,2,2787,3594,5,0,753,0,0,178,2444,703,2782,1,0,2,1,0,300100.1012,-2,1017,2624,2,1,2,0,1,302.8322,986,1020,2627,2,1,2,1,1,222.0341,986,1184,2829,2,1,2,1,A*+OD+ID Runtime,1,215.8567,12100,0.00137741
1895,Unknown,110,110,15,1210,2,30517578125,0.1,74.4,149,25,66,61.4,0.08413223,1,259.617,1116,1116,2860,1,1,1,0,1,4.339700043,1116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,289.7577,1116,1116,2860,1,1,1,0,1,289.8153,1116,1116,2860,1,1,1,0,1,273.1159,1116,1116,2860,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,4.339700043,12100,0.00137741
1896,Unknown,110,110,20,1210,0,9.54E+13,0.1,76.05,160,30,66.51905,72.5619,0.1077686,1,289.2286,1521,1524,3875,1,1,1,0,1,99.73250002,1521,4,9,0,0,0,0,0,4,0,0,0,0,4,0,0,0,1,981,1474,0,0,267,0,0,125,922,262,981,4,2,1,0,1,373.53,1521,1524,3875,1,1,1,0,1,323.3318,1521,1524,3875,1,1,1,0,1,310.1099,1521,1524,3875,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,99.73250002,12100,0.001836547
1897,Unknown,110,110,20,1210,1,9.54E+13,0.1,73,134,11,64.50952,64.42381,0.1035537,1,275.5724,1460,1460,3752,1,1,1,0,1,46.60400003,1460,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,442,701,0,0,84,0,0,45,423,179,442,1,1,1,0,1,279.6408,1460,1460,3752,1,1,1,0,1,437.0961,1460,1460,3752,1,1,1,0,1,272.7872,1460,1460,3752,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,46.60400003,12100,0.001836547
1898,Unknown,110,110,20,1210,2,9.54E+13,0.1,74,126,12,68.54762,59.28095,0.1102479,1,265.7907,1480,1492,3838,1,1,1,0,1,9.170900047,1480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,254.5042,1480,1492,3838,1,1,1,0,1,291.332,1480,1492,3838,1,1,1,0,1,257.4045,1480,1492,3838,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,9.170900047,12100,0.001836547
1899,Unknown,110,110,25,1210,0,2.98E+17,0.1,66.56,170,8,66.93539,75.77847,0.118595,1,909.7751999,1664,1664,4307,1,1,1,0,1,127.8074,1664,5,8,0,3,0,0,0,5,0,0,0,3,2,0,0,0,1,1970,2598,0,0,960,0,0,949,1839,435,1970,4,1,1,0,1,998.1053,1664,1664,4307,1,1,1,0,1,896.7956,1664,1664,4307,1,1,1,0,1,952.0922,1664,1664,4307,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,127.8074,12100,0.002295684
1900,Unknown,110,110,25,1210,1,2.98E+17,0.1,56.64,130,2,70.05538,66.03693,0.111405,1,361.6869,1416,1464,3717,1,1,1,0,1,17.03740001,1416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,374.8791,1416,1464,3717,1,1,1,0,1,367.0001,1416,1464,3717,1,1,1,0,1,363.1793,1416,1464,3717,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,17.03740001,12100,0.002295684
1901,Unknown,110,110,25,1210,2,2.98E+17,0.1,71.16,163,15,71.96307,74.17231,0.1331405,1,672.956,1780,3755,9171,2,1,2,1,1,45.75150001,1780,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,713,571,1,0,453,0,0,361,471,22,559,0,0,1,1,1,562.9369,1780,1843,4678,2,1,2,1,1,683.0545,1780,1845,4678,2,1,2,1,1,653.0937,1780,3100,5635,2,1,2,1,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,45.75150001,12100,0.002295684
1902,Unknown,110,110,30,1210,0,9.31E+20,0.1,67.53333333,123,7,59.28602,69.80215,0.1392562,1,811.755,2028,3332,8674,2,1,2,2,1,1605.0045,2028,33,42,0,20,0,0,0,1,0,0,0,23,5,0,0,0,2,16620,14346,24,0,16683,0,0,1423,10633,1965,12525,18,1,2,2,1,960.3563,2028,2045,5254,3,1,3,2,1,772.2415,2028,2046,5255,2,1,2,2,1,910.7909,2028,2898,5899,2,1,2,2,ICTS 3E +ID Runtime,1,772.2415,12100,0.002754821
1903,Unknown,110,110,30,1210,1,9.31E+20,0.1,81,150,26,73.86882,65.70538,0.1538843,1,701.1089,2430,2602,6603,1,1,1,0,1,152.5913,2430,6,10,0,3,0,0,0,6,0,0,0,4,2,0,0,0,1,1586,2221,2,0,559,0,0,274,1475,444,1579,6,2,1,0,1,747.3145,2430,2602,6603,1,1,1,0,1,652.9279,2430,2602,6603,1,1,1,0,1,791.5904,2430,2602,6603,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,152.5913,12100,0.002754821
1904,Unknown,110,110,30,1210,2,9.31E+20,0.1,66.93333333,123,7,66.55484,63.10968,0.148595,1,490.1788,2008,2053,5228,1,1,1,0,1,55.47940004,2008,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,550,810,3,0,175,0,0,69,492,142,550,1,0,1,0,1,562.0329,2008,2053,5228,1,1,1,0,1,479.7082,2008,2053,5228,1,1,1,0,1,545.5463001,2008,2053,5228,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,55.47940004,12100,0.002754821
1905,Unknown,110,110,35,1210,0,2.91E+24,0.1,78.34285714,165,14,71.6127,68.33334,0.1867769,1,1605.6358,2742,2990,7447,1,1,1,0,1,374.3408999,2742,4,7,0,2,0,0,0,4,0,0,0,3,1,0,0,0,1,4796,5040,1,0,3334,0,0,3139,4214,557,4709,3,0,1,0,1,1997.5488,2742,2990,7447,1,1,1,0,1,1913.3131,2742,2990,7447,1,1,1,0,1,1721.7075,2742,2990,7447,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,374.3408999,12100,0.003213958
1906,Unknown,110,110,35,1210,1,2.91E+24,0.1,81.94285714,150,2,72.50476,72.23492,0.1920661,1,1091.7906,2868,2986,7568,1,1,1,0,1,387.5299,2868,8,15,0,2,0,0,0,8,0,0,0,4,4,0,0,0,1,4908,5657,6,0,2789,0,0,2033,4314,801,4785,7,3,1,0,1,1134.9746,2868,2986,7568,1,1,1,0,1,1157.1748,2868,2986,7568,1,1,1,0,1,1306.1282,2868,2986,7568,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,387.5299,12100,0.003213958
1907,Unknown,110,110,35,1210,2,2.91E+24,0.1,77,160,8,73.25714,70.42223,0.1790909,1,905.9114,2696,2957,7872,2,1,2,1,1,325.7343,2696,8,15,0,2,0,0,0,6,0,0,2,5,1,0,0,0,1,3567,3523,8,0,1997,0,0,596,2712,431,3021,7,1,1,1,1,1005.1698,2696,2718,6947,2,1,2,1,1,908.8538,2696,2719,6945,2,1,2,1,1,1052.3505,2696,2840,7068,2,1,2,1,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,325.7343,12100,0.003213958
1908,Unknown,110,110,40,1210,0,9.09E+27,0.1,79.15,159,9,73.89146,67.67439,0.2152893,1,1291.5263,3166,3332,8369,1,1,1,0,1,144.8564,3166,5,10,0,1,0,0,0,5,0,0,0,1,4,0,0,0,1,1593,2194,0,0,580,0,0,266,1473,393,1593,4,3,1,0,1,1405.294,3166,3332,8369,1,1,1,0,1,1339.0331,3166,3332,8369,1,1,1,0,1,1365.3185,3166,3332,8369,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,144.8564,12100,0.003673095
1909,Unknown,110,110,40,1210,1,9.09E+27,0.1,75.75,159,21,69.70975,74.85609,0.191405,1,72140.4119,3032,139641,383906,3,1,3,2,1,1052.993,3032,12,18,0,7,0,0,0,0,0,0,0,12,0,0,0,0,1,14756,14327,2,0,10723,0,0,2978,12528,1388,13895,9,0,1,2,1,2510.6481,3032,3324,8266,3,1,3,2,1,25115.457,3032,3338,8299,3,1,3,2,1,16245.3338,3032,63527,55280,3,1,3,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1052.993,12100,0.003673095
1910,Unknown,110,110,40,1210,2,9.09E+27,0.1,82.675,182,10,74.90488,71.61585,0.2090083,1,2114.4816,3307,3581,8976,1,1,1,0,1,439.9139,3307,6,11,0,2,0,0,0,6,0,0,0,2,4,0,0,0,1,5692,6409,2,0,3768,0,0,3635,5165,797,5692,6,3,1,0,1,2239.7279,3307,3581,8976,1,1,1,0,1,2172.4153,3307,3581,8976,1,1,1,0,1,2252.8401,3307,3581,8976,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,439.9139,12100,0.003673095
1911,Unknown,110,110,45,1210,0,2.84E+31,0.1,69.31111111,150,12,67.1459,69.90338,0.2007438,1,2342.3296,3119,3150,7980,1,1,1,0,1,434.5809,3119,11,17,0,6,0,0,0,11,0,0,0,6,5,0,0,0,1,5118,6066,6,0,2958,0,0,1144,4535,891,5118,10,3,1,0,1,2423.5833,3119,3150,7980,1,1,1,0,1,2340.2743,3119,3150,7980,1,1,1,0,1,2419.4449,3119,3150,7980,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,434.5809,12100,0.004132231
1912,Unknown,110,110,45,1210,1,2.84E+31,0.1,73.66666667,161,2,68.58551,70.69952,0.2119835,1,3003.9134,3315,6451,18598,2,1,2,0,1,738.9422,3315,10,19,0,2,0,0,0,10,0,0,0,2,8,0,0,0,1,10807,11689,14,0,7470,0,0,2847,9703,1291,10807,9,5,1,0,1,3439.0826,3315,3358,8603,5,1,5,0,1,3138.6273,3315,3356,8592,2,1,2,0,1,2886.5703,3315,4913,10158,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,738.9422,12100,0.004132231
1913,Unknown,110,110,45,1210,2,2.84E+31,0.1,74.48888889,164,12,68.41546,71.43768,0.2197521,1,395.054,3352,3515,8944,1,1,1,0,1,157.1203,3352,9,15,0,4,0,0,0,9,0,0,0,5,4,0,0,0,1,8058,8851,8,0,5498,0,0,2989,7294,1007,8050,8,3,1,0,1,427.6682,3352,3515,8944,1,1,1,0,1,419.2159,3352,3515,8944,1,1,1,0,1,421.3663,3352,3515,8944,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,157.1203,12100,0.004132231
1914,Unknown,110,110,50,1210,0,8.88E+34,0.1,72.78,184,5,64.63608,74.30431,0.2317355,1,1577.7465,3639,3867,9863,1,1,1,0,1,74.48189998,3639,10,15,0,6,0,0,0,10,0,0,0,8,2,0,0,0,1,2387,3198,3,0,724,0,0,224,2136,557,2307,9,1,1,0,1,1610.0399,3639,3867,9863,1,1,1,0,1,1600.5814,3639,3867,9863,1,1,1,0,1,1614.0803,3639,3867,9863,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,74.48189998,12100,0.004591368
1915,Unknown,110,110,50,1210,1,8.88E+34,0.1,70.12,172,3,72.53647,65.18902,0.2350413,1,3555.3844,3506,3659,9353,1,1,1,0,1,276.2169001,3506,6,11,0,2,0,0,0,6,0,0,0,2,4,0,0,0,1,2550,3289,2,0,1265,0,0,1106,2326,588,2550,5,3,1,0,1,3437.5435,3506,3659,9353,1,1,1,0,1,3641.3741,3506,3659,9353,1,1,1,0,1,3480.9263,3506,3659,9353,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,276.2169001,12100,0.004591368
1916,Unknown,110,110,50,1210,2,8.88E+34,0.1,65.78,134,3,71.19294,67.64706,0.2065289,1,1591.6425,3291,4200,10802,2,1,2,2,1,3296.6582,3291,60,80,10,5,0,0,0,5,0,0,10,5,19,0,0,0,2,38328,36650,78,0,38940,0,0,1602,28592,4126,33066,31,6,2,2,1,1867.6098,3291,3387,8656,2,1,2,2,1,1669.0199,3291,3389,8656,2,1,2,2,1,1656.6496,3291,3923,9084,2,1,2,2,A*+OD+ID Runtime,1,1591.6425,12100,0.004591368
1917,Unknown,110,110,55,1210,0,2.78E+38,0.1,65.25454545,134,13,68.53247,69.15324,0.2320661,1,3254.8295,3589,3606,9272,1,1,1,0,1,408.7289,3589,11,20,0,3,0,0,0,11,0,0,0,5,6,0,0,0,1,4195,5343,6,0,1938,0,0,731,3770,840,4072,10,5,1,0,1,3076.8757,3589,3606,9272,1,1,1,0,1,3154.4623,3589,3606,9272,1,1,1,0,1,3159.1663,3589,3606,9272,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,408.7289,12100,0.005050505
1918,Unknown,110,110,55,1210,1,2.78E+38,0.1,67.12727273,148,13,69.98052,73.62987,0.2244628,1,4712.0439,3695,12173,28010,2,1,2,3,1,232209.3838,3695,330,398,2,41,0,0,0,1,0,0,0,59,51,0,0,0,2,1386162,1203121,14219,0,3200135,0,0,10615,946008,141911,1122016,238,35,2,3,1,96258.6396,3695,5973,14016,4,1,4,3,1,3310.248,3695,4193,10449,2,1,2,3,1,3531.6045,3695,9424,14517,2,1,2,3,ICTS 3E +ID Runtime,1,3310.248,12100,0.005050505
1919,Unknown,110,110,55,1210,2,2.78E+38,0.1,73.89090909,155,12,66.66624,75.86623,0.2503306,1,3845.4205,4064,4153,10531,1,1,1,0,1,787.1775,4064,10,20,0,1,0,0,0,10,0,0,0,1,9,0,0,0,1,11642,12634,11,0,8102,0,0,3722,10464,1514,11642,10,5,1,0,1,3763.2171,4064,4153,10531,1,1,1,0,1,3841.4622,4064,4153,10531,1,1,1,0,1,3763.5409,4064,4153,10531,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,787.1775,12100,0.005050505
1920,Unknown,110,110,60,1210,0,8.67E+41,0.1,67.35,156,5,67.59618,70.50492,0.2458678,1,3259.2866,4041,4246,10808,1,1,1,0,1,1020.8927,4041,24,42,0,7,0,0,0,24,0,0,0,8,16,0,0,0,1,11662,13537,9,0,6901,0,0,1609,10460,2001,11624,24,11,1,0,1,3328.4506,4041,4246,10808,1,1,1,0,1,3387.2344,4041,4246,10808,1,1,1,0,1,3324.2026,4041,4246,10808,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1020.8927,12100,0.005509642
1921,Unknown,110,110,60,1210,1,8.67E+41,0.1,72.2,154,9,73.08415,70.1847,0.2539669,1,16015.0047,4335,43176,94205,2,1,2,3,0,300015.5273,-2,82,111,0,43,0,0,0,66,0,0,2,52,18,0,0,0,3,831068,654201,15710,0,4357626,0,0,553199,489965,58633,629416,65,5,3,1,1,13034.0182,4335,5588,13291,4,1,4,3,1,10613.0306,4335,5572,13256,2,1,2,3,1,14416.1105,4335,34405,32285,2,1,2,3,ICTS 3E +ID Runtime,1,10613.0306,12100,0.005509642
1922,Unknown,110,110,60,1210,2,8.67E+41,0.1,72.2,176,5,74.48634,70.97596,0.263719,1,4987.19,4332,4710,11714,1,1,1,0,1,671.2366,4332,15,24,0,7,0,0,0,15,0,0,0,10,5,0,0,0,1,6828,7725,6,0,3807,0,0,2269,5811,1163,6465,15,2,1,0,1,5002.2926,4332,4710,11714,1,1,1,0,1,5112.4163,4332,4710,11714,1,1,1,0,1,5056.6573,4332,4710,11714,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,671.2366,12100,0.005509642
1923,Unknown,110,110,65,1210,0,2.71E+45,0.1,77.70769231,178,13,72.44662,71.53287,0.2943802,1,8617.3621,5053,5908,14897,2,1,2,2,1,1429.9259,5053,18,31,0,6,0,0,0,15,0,0,3,8,7,0,0,0,1,14146,15720,31,0,9088,0,0,3753,12688,2018,14081,15,7,1,2,1,8531.9792,5053,5682,14009,2,1,2,2,1,10074.35,5053,5684,14009,2,1,2,2,1,8304.2771,5053,5801,14176,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1429.9259,12100,0.005968779
1924,Unknown,110,110,65,1210,1,2.71E+45,0.1,78.86153846,196,22,72.48671,76.4289,0.2958678,1,8302.5112,5126,5452,13749,1,1,1,0,1,1481.5826,5126,20,36,0,5,0,0,0,20,0,0,0,13,7,0,0,0,1,16980,18495,15,0,11026,0,0,4540,14934,2385,16574,20,5,1,0,1,8578.812,5126,5452,13749,1,1,1,0,1,8366.7466,5126,5452,13749,1,1,1,0,1,8104.2746,5126,5452,13749,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1481.5826,12100,0.005968779
1925,Unknown,110,110,65,1210,2,2.71E+45,0.1,76.70769231,157,22,71.84615,69.18788,0.2742149,1,9318.3689,4986,5593,14468,2,1,2,0,1,1161.5088,4986,18,33,0,4,0,0,0,18,0,0,0,5,13,0,0,0,1,12924,14555,32,0,8230,0,0,2132,11478,1987,12923,17,9,1,0,1,9364.3092,4986,5306,13398,2,1,2,0,1,9325.0183,4986,5307,13397,2,1,2,0,1,9352.0414,4986,5448,13543,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1161.5088,12100,0.005968779
1926,Unknown,110,110,70,1210,0,8.47E+48,0.1,80.58571429,177,10,74.99316,70.4825,0.3117355,1,1746.6565,5643,6331,16195,2,1,2,2,1,1174.8091,5643,58,77,4,16,0,0,0,11,0,0,10,17,11,0,0,0,2,41249,42443,102,0,30282,0,0,3673,33664,5975,39332,33,2,2,2,1,1811.6834,5643,5928,14968,2,1,2,2,1,1811.6549,5643,5930,14968,2,1,2,2,1,1817.6681,5643,6180,15199,2,1,2,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1174.8091,12100,0.006427916
1927,Unknown,110,110,70,1210,1,8.47E+48,0.1,64.3,139,5,69.3175,68.8833,0.2808264,1,4628.4668,4501,4832,12159,1,1,1,0,1,470.9147,4501,11,18,0,5,0,0,0,11,0,0,0,7,4,0,0,0,1,4150,5037,2,0,2230,0,0,890,3722,735,4115,10,1,1,0,1,4685.2024,4501,4832,12159,1,1,1,0,1,5036.0739,4501,4832,12159,1,1,1,0,1,4707.1782,4501,4832,12159,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,470.9147,12100,0.006427916
