type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
Instance-150-30-75-2,-0.06736479699611664,-0.37841424345970154,0.3656880557537079,0.1536293625831604,0.3019562065601349,0.03846706449985504,-0.26629772782325745,0.21693426370620728,-0.2946738600730896,-0.21903473138809204,-0.019650880247354507,0.13176476955413818,0.24882474541664124,-0.13333404064178467,-0.5789526104927063,0.1547480672597885,-0.29891514778137207,-0.4639136493206024,-0.7091439962387085,0.15731605887413025,-0.2745545208454132,-0.8520693778991699,0.478956013917923,-0.6652141809463501,0.27091720700263977,-0.12363160401582718,0.6507357954978943,0.09160589426755905,-0.6685264706611633,0.3017839789390564,-0.0901905968785286,0.4446429908275604
Instance-150-30-80-0,-0.09500660002231598,-0.2526043951511383,0.6809353232383728,-0.2091829478740692,0.11689252406358719,0.06446268409490585,-0.236169695854187,0.04454328864812851,0.006256277207285166,0.004573415964841843,-0.006497576367110014,0.4078805148601532,0.46959951519966125,-0.11916780471801758,-0.5603995323181152,0.35996735095977783,-0.07961876690387726,-0.6323877573013306,-0.6423587203025818,0.12531952559947968,-0.2462497502565384,-0.6438539624214172,0.6010645031929016,-0.6944566965103149,0.4002254605293274,0.16450296342372894,0.4861299693584442,0.21050536632537842,-0.41596347093582153,0.636997640132904,-0.35172539949417114,0.07744931429624557
Instance-150-30-80-1,-0.05586981028318405,-0.13710211217403412,0.645573079586029,-0.531970202922821,-0.10899245738983154,0.0022884507197886705,-0.2640376687049866,-0.02336628921329975,-0.0014078685780987144,0.4057202637195587,0.16255663335323334,0.21633051335811615,0.04072165861725807,-0.017288075760006905,-0.32331013679504395,0.6402904987335205,-0.42068710923194885,-0.6369012594223022,-0.5009017586708069,0.44076746702194214,-0.3821059763431549,-0.3383390009403229,0.20278358459472656,-0.8654837608337402,0.39506784081459045,0.02268085442483425,0.46816423535346985,0.45362767577171326,-0.8132734894752502,0.17732404172420502,-0.5085970163345337,-0.3240913152694702
Instance-150-30-80-2,-0.3408032953739166,-0.1343785673379898,0.4858975410461426,0.056143663823604584,0.1442270576953888,0.22102592885494232,-0.43547743558883667,0.22420652210712433,-0.05801656097173691,-0.3745631277561188,0.002776878885924816,0.21408987045288086,0.23956453800201416,-0.1507520228624344,-0.5307527184486389,0.32774168252944946,-0.29330575466156006,-0.6775494813919067,-0.7660165429115295,0.3706912696361542,-0.19279775023460388,-0.6603766083717346,0.4022776186466217,-0.7381348609924316,0.30309516191482544,-0.007581163197755814,0.4875142276287079,0.3613034784793854,-0.4470660090446472,0.6967488527297974,-0.26049941778182983,0.1769697070121765
Instance-150-30-85-0,-0.11947616189718246,-0.44816187024116516,0.6043232083320618,-0.12456570565700531,0.1738179475069046,-0.15873906016349792,0.06462650001049042,0.3522757589817047,-0.3130481243133545,0.05276485159993172,0.05484723672270775,0.04085887596011162,0.5739787220954895,-0.012513062916696072,-0.5827149748802185,0.45696452260017395,-0.06741258502006531,-0.6446313858032227,-0.42359331250190735,-0.09322702884674072,-0.12779651582241058,-0.6309859156608582,0.9893964529037476,-0.5253537893295288,0.4323023557662964,0.30014947056770325,0.007297428324818611,0.2906203269958496,-0.4899257719516754,0.6770110130310059,0.02256842516362667,0.18774980306625366
Instance-150-30-85-1,-0.07219937443733215,-0.5908119082450867,0.4412693381309509,0.01536556612700224,0.16915400326251984,-0.06526660919189453,0.05844974145293236,0.5099917650222778,-0.4905417561531067,0.29599568247795105,-0.10913218557834625,0.24833561480045319,0.13706696033477783,-0.0822669118642807,-0.5618602633476257,0.3555051386356354,-0.24344143271446228,-0.589062511920929,-0.6982940435409546,0.12395896762609482,-0.12109199911355972,-0.34722328186035156,0.4803609251976013,-0.9757952094078064,0.06472795456647873,-0.006058847066015005,0.48342829942703247,0.3757574260234833,-0.3274475932121277,0.2741657793521881,-0.37721553444862366,0.27178484201431274
Instance-150-30-85-2,0.019350286573171616,-0.5077657699584961,0.3038118779659271,-0.2856777310371399,0.23550035059452057,-0.021337632089853287,-0.22653374075889587,0.19330373406410217,0.13209444284439087,-0.101392962038517,-0.08688296377658844,0.07724595814943314,0.4702516198158264,-0.1346144825220108,-0.0917045995593071,0.4443676471710205,-0.4363948702812195,-0.7320520877838135,-0.8410258889198303,0.5170027613639832,-0.06043495610356331,-0.3430778980255127,0.541799008846283,-0.6624663472175598,0.18778303265571594,-0.03610163927078247,0.25639158487319946,0.08541740477085114,-0.2714513838291168,0.40332406759262085,-0.02870439551770687,0.3347472846508026
Instance-150-5-10-0,0.7473989129066467,-1.0452693700790405,1.0397050380706787,0.5249845385551453,-0.3189207911491394,-0.2183302342891693,0.31519797444343567,-0.3229507803916931,-0.5704277753829956,-0.8165904879570007,-0.9286123514175415,-0.05722859129309654,-0.5967608690261841,-0.0753750428557396,0.13404451310634613,0.8660264015197754,0.4696253836154938,-0.40705952048301697,-0.7160139679908752,-0.554145336151123,-0.3674348294734955,0.00958284456282854,0.3169595003128052,-0.29502108693122864,-0.8689252138137817,-0.7320153713226318,-0.8078063130378723,-0.6313334703445435,-0.684528112411499,-0.1802242398262024,0.0468718558549881,-0.8977015614509583
Instance-150-5-10-1,-0.02130824886262417,-0.7336941957473755,0.9603634476661682,0.7080082893371582,-0.4984016716480255,0.1781829446554184,0.11817898601293564,-0.9918156862258911,-0.2545233368873596,-0.7802265882492065,-0.7241479754447937,-0.03781081736087799,-0.41160690784454346,0.5341237187385559,0.40287721157073975,0.9732502102851868,0.4952729642391205,-0.43293046951293945,-1.0355950593948364,-0.10953401029109955,-0.1862531155347824,-0.17095787823200226,0.44366031885147095,-0.19214658439159393,-0.5884864926338196,-0.790161669254303,-0.9675040245056152,-0.4220338761806488,-0.7782633900642395,-0.4497186541557312,0.31383100152015686,-0.5694863796234131
Instance-150-5-10-2,0.47234541177749634,-0.5222812294960022,0.6072952151298523,1.0555251836776733,-0.18010379374027252,0.22873446345329285,0.46540021896362305,-0.741977334022522,-0.5277619361877441,-0.47143977880477905,-0.9240977168083191,0.3626670837402344,-0.3181465268135071,0.08021300286054611,0.49951812624931335,0.7586299180984497,0.12696143984794617,-0.15431401133537292,-0.7218707203865051,-0.6479933857917786,-0.7410964369773865,0.1098756492137909,0.7808202505111694,-0.269810289144516,-0.431762158870697,-0.7758157849311829,-1.0679242610931396,-0.2998999059200287,-0.7314432263374329,0.419526070356369,0.012665491551160812,-0.3750114142894745
Instance-150-5-15-0,0.14329257607460022,-0.8886773586273193,1.010588526725769,0.7612407207489014,-0.22492195665836334,0.13333210349082947,0.2839280068874359,-1.1464238166809082,-0.4575207233428955,-0.8732156157493591,-0.9816756844520569,-0.07531296461820602,-0.6506982445716858,0.015201935544610023,0.21710652112960815,0.8716607093811035,0.056426919996738434,-0.3729057312011719,-0.7249781489372253,-0.3237839639186859,-0.3689762353897095,0.28051257133483887,0.017600001767277718,-0.3498949110507965,-0.6450052261352539,-0.8130223155021667,-0.7707617878913879,-0.2144869863986969,-0.8400743007659912,-0.012856762856245041,-0.07035263627767563,-0.7449595332145691
Instance-150-5-15-1,0.12217153608798981,-0.6447185277938843,1.1199020147323608,0.5856602787971497,-0.19948682188987732,0.20462974905967712,0.13955779373645782,-1.2633082866668701,-0.09619715809822083,-0.8159863352775574,-0.9996901750564575,0.04438214376568794,-0.5199536681175232,-0.08859281241893768,0.16208265721797943,0.9542098641395569,0.311850368976593,-0.060640089213848114,-0.6843140721321106,-0.10713852196931839,-0.5683574676513672,0.051990509033203125,0.037576187402009964,-0.2739619314670563,-0.5857276320457458,-0.9219931364059448,-0.8530386686325073,-0.44111284613609314,-0.8198580741882324,0.15337780117988586,0.2483019232749939,-0.5394222140312195
Instance-150-5-15-2,0.46922287344932556,-0.6165489554405212,0.9112706184387207,0.6548839807510376,-0.43680524826049805,-0.1233934536576271,0.639631986618042,-0.746313750743866,-0.6935886740684509,-0.6957576870918274,-1.1683117151260376,-0.4964173436164856,-0.5679695010185242,-0.02297564037144184,0.15101583302021027,1.1587682962417603,0.6509939432144165,0.05835133045911789,-0.7270843982696533,-0.2553959786891937,-0.5347930788993835,0.03180095925927162,0.08058812469244003,-0.424640953540802,-0.9209972620010376,-0.9749157428741455,-0.570808470249176,-0.4459981322288513,-0.546959638595581,0.26026350259780884,-0.1330399066209793,-0.27440881729125977
Instance-150-5-20-0,0.2481319159269333,-0.5064235925674438,0.9648323059082031,0.3879513740539551,-0.3295358419418335,0.18594087660312653,0.5326490998268127,-0.44143494963645935,-0.26119211316108704,-0.537483811378479,-0.6367691159248352,-0.12984701991081238,-0.3915938436985016,0.1991296261548996,0.589928150177002,0.8193449378013611,0.2678840756416321,0.2867622375488281,-1.207556128501892,-0.3867747485637665,-0.3964231312274933,0.024035505950450897,0.24697984755039215,-0.3938749432563782,-1.0410590171813965,-0.4373900592327118,-1.0342949628829956,-0.4861903190612793,-0.9665893316268921,0.17396201193332672,-0.06747805327177048,-0.7276345491409302
Instance-150-5-20-1,0.43311652541160583,-0.4438509941101074,0.8505265712738037,0.7164566516876221,-0.18821196258068085,-0.04235706478357315,0.03069329261779785,-0.6459274291992188,-0.21942293643951416,-1.2391875982284546,-0.9789108037948608,-0.1561836153268814,-0.36786073446273804,-0.16900889575481415,0.12671905755996704,1.310284972190857,0.4845307469367981,0.0628657191991806,-1.0647727251052856,-0.28006964921951294,-0.5075212717056274,0.14321927726268768,0.33244284987449646,-0.398316353559494,-0.831821084022522,-0.6143011450767517,-1.0798183679580688,-0.12809032201766968,-0.628432035446167,0.04079144820570946,0.5729131698608398,-0.7468717694282532
Instance-150-5-20-2,0.2255830466747284,-0.31037503480911255,0.5074614882469177,0.5366776585578918,-0.3842231035232544,0.21322759985923767,0.3933371901512146,-0.763772189617157,-0.22128936648368835,-0.8907796144485474,-1.086724042892456,-0.12370561808347702,-0.7517321109771729,0.2202080488204956,0.21090202033519745,1.3779526948928833,0.21235543489456177,-0.14944076538085938,-1.2446949481964111,-0.3622729480266571,-0.5505127310752869,0.15199369192123413,0.6790239810943604,-0.26620760560035706,-0.5654938220977783,-0.5220658183097839,-0.7208042740821838,-0.40569859743118286,-0.5654466152191162,-0.3215351700782776,0.29768839478492737,-0.8440859913825989
Instance-150-5-25-0,0.2804272174835205,-0.7788097858428955,0.5933196544647217,0.9245482087135315,-0.28109148144721985,0.2605377435684204,0.01004832424223423,-0.8783153295516968,-0.08467943221330643,-0.3789316713809967,-0.9746882915496826,0.24226567149162292,-0.7339136004447937,0.19318145513534546,0.5355244278907776,1.1818593740463257,-0.050486452877521515,0.2677419185638428,-1.0143649578094482,-0.5693744421005249,-0.6651557683944702,0.19830992817878723,0.36224842071533203,-0.3554746210575104,-0.8700666427612305,-0.6651167273521423,-0.7892813682556152,-0.2933734357357025,-0.9884693026542664,-0.18498581647872925,0.14849074184894562,-0.7296462059020996
Instance-150-5-25-1,0.13020426034927368,-0.7122972011566162,0.7610499858856201,0.6395118236541748,-0.3011828064918518,0.09604857861995697,-0.06841277331113815,-0.8770016431808472,0.25381311774253845,-0.7295729517936707,-0.8286421298980713,-0.010861869901418686,-0.6305291652679443,0.17698222398757935,0.1696690171957016,0.7933434844017029,0.07703709602355957,-0.09635535627603531,-0.8254614472389221,-0.2449474185705185,-0.5313314199447632,0.044774409383535385,0.12804056704044342,-0.06090753525495529,-0.6764099597930908,-0.6471958160400391,-1.1124188899993896,-0.3593793511390686,-1.0591065883636475,0.2608654201030731,-0.06467943638563156,-0.7293705940246582
Instance-150-5-25-2,-0.1629359871149063,-0.5352706909179688,0.9890424013137817,0.8852629065513611,0.17419900000095367,-0.19171324372291565,0.13646775484085083,-0.7019319534301758,-0.35770121216773987,-0.20522667467594147,-0.5358334183692932,-0.13448528945446014,-0.42505401372909546,0.32609719038009644,0.533537745475769,0.9606344103813171,0.23975463211536407,0.06449326872825623,-0.8764060139656067,-0.7636492252349854,-0.7645848393440247,0.10396742820739746,0.30556243658065796,-0.7137774229049683,-0.9110894203186035,-0.7016528248786926,-1.0410295724868774,-0.5469946265220642,-0.8042357563972473,-0.12474347651004791,0.03874475508928299,-0.5328502058982849
Instance-150-5-30-0,0.4666001498699188,-0.7312649488449097,0.8488894701004028,0.7384964823722839,-0.3725895285606384,0.045428402721881866,0.0742766335606575,-1.123579502105713,-0.15777957439422607,-0.4209800064563751,-1.015081763267517,-0.21153804659843445,-0.46072083711624146,0.12218146026134491,0.26692506670951843,0.9754065275192261,0.15064381062984467,-0.09269886463880539,-1.1233036518096924,-0.6797316074371338,-0.5318578481674194,-0.0097392862662673,0.17127782106399536,-0.4168356657028198,-0.6494550704956055,-0.4770374894142151,-1.0630974769592285,-0.3390670716762543,-0.578295886516571,0.040785811841487885,0.2691526710987091,-0.5736516118049622
Instance-150-5-30-1,-0.013466855511069298,-0.7318279147148132,0.8732393383979797,0.5198062062263489,0.25384417176246643,-0.4072306156158447,0.5787808299064636,-1.1565834283828735,-0.2612854540348053,-0.9029884934425354,-0.8990399837493896,-0.29830339550971985,-0.26391300559043884,0.17764750123023987,0.39466536045074463,0.9849350452423096,-0.058879751712083817,-0.11398587375879288,-0.540959358215332,-0.8209759593009949,-0.8015827536582947,-0.08154226839542389,0.29253965616226196,-0.3042640686035156,-0.7712263464927673,-0.9592370390892029,-0.7370539903640747,-0.5301226377487183,-0.5783014297485352,0.16746123135089874,-0.11793457716703415,-0.5111486911773682
Instance-150-5-30-2,0.21789638698101044,-0.29878345131874084,0.9676684141159058,0.8151847124099731,-0.24229514598846436,0.0017374372109770775,0.0699571743607521,-0.8660094141960144,-0.1401941180229187,-0.6463060975074768,-0.9081463813781738,-0.05023971572518349,-0.4796118140220642,0.1969364434480667,0.2743297517299652,1.184733271598816,0.4975130259990692,0.29641106724739075,-0.6302130222320557,-0.5203564763069153,-0.6167073845863342,-0.002383455168455839,0.37727513909339905,-0.37293294072151184,-0.5660487413406372,-0.8956183195114136,-0.9650520086288452,-0.03058018535375595,-0.7752689123153687,0.2285042107105255,-0.08126756548881531,-0.8308335542678833
Instance-150-5-35-0,-0.20554408431053162,-0.6194556951522827,0.6194809079170227,0.9580752849578857,-0.1458389014005661,0.1892538070678711,0.06567925214767456,-0.6561928987503052,-0.013781505636870861,-0.7575424909591675,-1.0586317777633667,0.1366073042154312,-0.5003733038902283,0.424773633480072,-0.024078145623207092,1.0315394401550293,0.028968125581741333,0.14113923907279968,-0.6496678590774536,-0.3372087776660919,-0.7263808250427246,-0.03626218065619469,0.25738126039505005,-0.10482114553451538,-0.537985622882843,-0.9204615354537964,-1.1881239414215088,-0.2600972354412079,-0.8788937330245972,0.3790418207645416,0.37245815992355347,-0.46469956636428833
Instance-150-5-35-1,0.1599999964237213,-0.45130792260169983,0.8406856060028076,0.525521993637085,-0.421954482793808,0.07135609537363052,-0.06012019142508507,-0.4068356454372406,-0.07808681577444077,-0.8954839706420898,-1.30125093460083,-0.12243334203958511,-0.3403932750225067,0.1285538673400879,0.3693121075630188,1.0681511163711548,0.2642918527126312,0.15628567337989807,-1.0851719379425049,-0.05316254496574402,-0.5989023447036743,0.3982235789299011,0.09482595324516296,-0.21445466578006744,-0.5330413579940796,-0.9206857681274414,-0.9732528924942017,-0.3527693450450897,-0.7348899841308594,-0.04741551727056503,0.11198018491268158,-0.8572494983673096
Instance-150-5-35-2,0.6693376302719116,-0.3617192506790161,0.3115944266319275,0.49280837178230286,-0.3154264986515045,0.30956342816352844,0.5452035069465637,-0.5357354879379272,-0.16805300116539001,-0.7445049285888672,-1.3571797609329224,-0.2657596170902252,-0.19122865796089172,0.050981126725673676,0.72097247838974,1.2839243412017822,0.25428903102874756,0.35551950335502625,-1.1365265846252441,-0.3134022355079651,-0.6792651414871216,0.1421402394771576,0.5917293429374695,0.09690438956022263,-0.46827706694602966,-0.8453006744384766,-0.6372971534729004,-0.3608570992946625,-0.8119499087333679,0.22122375667095184,0.12739862501621246,-0.6211861968040466
Instance-150-5-40-0,0.15491238236427307,-0.5117834806442261,0.7158817052841187,0.5380552411079407,0.026075128465890884,0.03563344106078148,0.6671649813652039,-0.5062881112098694,-0.7156441807746887,-0.869493842124939,-1.011491060256958,-0.2998948097229004,-0.5237405300140381,0.24403952062129974,0.23886947333812714,0.7900851368904114,0.09284979104995728,-0.03166956827044487,-1.047021508216858,-0.9078058004379272,-0.6390054821968079,0.10967319458723068,-0.21372906863689423,-0.7023157477378845,-0.380648672580719,-0.3565494120121002,-0.8220494985580444,-0.3627093434333801,-0.6475653648376465,-0.07317960262298584,0.04277564585208893,-0.6095598936080933
Instance-150-5-40-1,0.18434756994247437,-0.4406454563140869,0.8974718451499939,0.7704383730888367,0.10757174342870712,-0.06924927234649658,0.11480406671762466,-0.5505108833312988,-0.30958375334739685,-0.7957979440689087,-0.7580505609512329,-0.3815271258354187,-0.5497804880142212,0.0320906825363636,0.47588151693344116,0.8433332443237305,0.38311001658439636,0.06317421793937683,-0.8434258699417114,-0.5695927739143372,-0.584182858467102,0.16544385254383087,0.11516385525465012,-0.24319714307785034,-0.7217204570770264,-0.8233890533447266,-0.981589674949646,-0.1473415046930313,-0.864967405796051,0.3350851833820343,-0.17362694442272186,-0.8707690238952637
Instance-150-5-40-2,0.26521316170692444,-0.5012893676757812,0.7105529308319092,0.6914185285568237,-0.31162676215171814,0.12132164090871811,0.16803164780139923,-0.6897587776184082,-0.4245503842830658,-0.6132860779762268,-0.9939276576042175,-0.3452383875846863,-0.849031925201416,0.44947731494903564,0.6242941617965698,1.08431875705719,0.2767051160335541,-0.3150081932544708,-0.9718232154846191,-0.631698489189148,-0.6175587177276611,0.2757677733898163,-0.07460180670022964,-0.48612111806869507,-0.5099553465843201,-0.08265851438045502,-1.1237852573394775,-0.29197728633880615,-0.45044925808906555,0.1957860141992569,-0.03482485190033913,-0.6797851324081421
Instance-150-5-45-0,0.561451256275177,-0.6556394696235657,0.7857389450073242,0.2759927809238434,-0.2333686351776123,0.3201585114002228,0.5106709003448486,-0.9619677662849426,-0.3614850640296936,-0.7747443318367004,-0.9564688801765442,-0.45016464591026306,-0.23489077389240265,0.12060751020908356,0.014386882074177265,1.002687931060791,0.08580320328474045,-0.13417652249336243,-1.274958610534668,-0.4311616122722626,-0.5444427728652954,0.10399295389652252,-0.038647376000881195,0.058409739285707474,-0.7771217226982117,-0.7140527963638306,-0.7157032489776611,-0.33781754970550537,-0.5387892127037048,0.1978476643562317,0.3676183223724365,-0.5069366097450256
Instance-150-5-45-1,0.49862542748451233,-0.538925051689148,0.5312711596488953,0.4745471477508545,-0.18846480548381805,0.15926837921142578,0.24416488409042358,-0.6229164004325867,0.09020786732435226,-0.8052809238433838,-1.1831234693527222,0.010888748802244663,-0.7872715592384338,0.07794523239135742,0.09483157843351364,1.0118337869644165,0.21587099134922028,-0.08508136123418808,-1.2391159534454346,-0.3856661319732666,-0.5054700970649719,0.4830489456653595,0.10857623815536499,-0.03846780210733414,-0.44278642535209656,-0.5165082812309265,-0.9393153786659241,-0.46800869703292847,-0.6273090243339539,0.3294573724269867,0.22880826890468597,-0.6856697797775269
Instance-150-5-45-2,0.3192799389362335,-0.7091098427772522,0.4191504716873169,0.5517771244049072,0.10983670502901077,0.06773258000612259,0.1878592073917389,-0.5745105147361755,-0.26147040724754333,-0.40682893991470337,-1.1919207572937012,-0.19580627977848053,-0.1998959332704544,-0.05544627830386162,0.4860823154449463,1.031166672706604,0.29356247186660767,-0.1633487045764923,-1.1213209629058838,-0.3926679491996765,-0.9014198780059814,0.3727904260158539,0.26215121150016785,-0.239193856716156,-0.7733851075172424,-1.0268405675888062,-0.9980124831199646,-0.15961912274360657,-0.48433229327201843,-0.11709727346897125,-0.17942257225513458,-0.5907984972000122
Instance-150-5-5-0,-0.017458193004131317,-0.5898311138153076,0.3264094293117523,0.7072756886482239,0.09345482289791107,0.35734447836875916,0.8355202078819275,-0.6851627826690674,-0.3493354022502899,-0.9330132603645325,-1.283316731452942,-0.13589949905872345,-0.3535917103290558,0.14173491299152374,-0.10412345081567764,0.935533344745636,-0.01069619134068489,-0.28223323822021484,-1.2969242334365845,-0.5037329792976379,-0.18027935922145844,0.565080463886261,0.157854825258255,-0.38303902745246887,-0.7213357090950012,-0.5191698670387268,-0.9835954904556274,-0.5032222270965576,-0.4190674126148224,0.20629875361919403,0.12057796120643616,-0.7302684187889099
Instance-150-5-5-1,-0.06297922879457474,-0.7630828619003296,0.6754264235496521,0.880361795425415,-0.01885734312236309,0.0980631411075592,0.36242181062698364,-0.7772194743156433,-0.5743901133537292,-0.5093530416488647,-1.1062374114990234,-0.11879225075244904,-0.4937543272972107,0.49311360716819763,-0.0637018084526062,0.6068546772003174,0.45527008175849915,0.008380965329706669,-0.7848610877990723,-0.6148636937141418,-0.6732063293457031,0.02162257395684719,0.09776795655488968,-0.21034426987171173,-0.5406452417373657,-0.7025351524353027,-1.3202437162399292,-0.28128257393836975,-0.9829391837120056,0.03335413336753845,-0.08828072249889374,-0.5447453856468201
Instance-150-5-5-2,0.08450976759195328,-0.7247391939163208,0.8871687650680542,0.4506411552429199,0.0005444911657832563,0.29881900548934937,0.08058568090200424,-0.8961293697357178,-0.23077750205993652,-0.5551865696907043,-0.922895610332489,-0.316989004611969,-0.05531897395849228,-0.11773864179849625,0.3165857791900635,0.9737151861190796,0.17788271605968475,-0.19565615057945251,-0.9931449890136719,-0.5203838348388672,-0.4921264946460724,0.3253650665283203,0.09807085990905762,-0.09927547723054886,-0.666765034198761,-0.5089777708053589,-0.9503955841064453,-0.41507014632225037,-0.6403375864028931,-0.008621500805020332,-0.006571088917553425,-0.7419142723083496
Instance-150-5-50-0,0.3532378673553467,-0.6957390904426575,0.48614412546157837,0.6535400152206421,-0.1538877785205841,0.3206040859222412,0.0465417355298996,-0.6161313652992249,-0.13229525089263916,-0.7654579877853394,-1.0544219017028809,-0.533947229385376,-0.5394613742828369,-0.003256695345044136,0.07596105337142944,1.2102389335632324,0.26698917150497437,0.11809956282377243,-1.0350819826126099,-0.2165783941745758,-0.40907546877861023,0.3894866108894348,-0.025739768519997597,0.06557930260896683,-0.9013370275497437,-0.491945743560791,-0.7759680151939392,-0.21105721592903137,-0.8170565962791443,0.3484737277030945,-0.029393978416919708,-0.5783609747886658
Instance-150-5-50-1,0.3227549195289612,-0.6385011076927185,0.6094421148300171,0.8634073734283447,-0.0482749380171299,0.23362810909748077,0.07095365226268768,-0.9089841842651367,-0.28386855125427246,-0.4140700101852417,-1.2680027484893799,-0.21980543434619904,-0.2274419367313385,0.09347433596849442,0.4295193552970886,1.2054049968719482,0.35760197043418884,0.1779632270336151,-0.6564738154411316,-0.42113548517227173,-0.8299535512924194,0.5124925374984741,0.25057390332221985,-0.2997093200683594,-0.9453774690628052,-1.0538250207901,-0.5823413133621216,-0.4194742441177368,-0.6948271989822388,0.2684014141559601,-0.09738421440124512,-0.5682982802391052
Instance-150-5-50-2,0.22415918111801147,-0.2793450951576233,0.6110782027244568,0.8168065547943115,0.0658620223402977,0.5179359316825867,-0.016160758212208748,-0.7297778725624084,-0.24478095769882202,-0.7186247706413269,-1.106690764427185,-0.0895274356007576,-0.7380161881446838,0.005014791153371334,0.1692768633365631,0.8055275082588196,0.3587706983089447,0.436768114566803,-0.7700124382972717,-0.5762917995452881,-0.6706655621528625,0.19559861719608307,0.24520660936832428,-0.3326107859611511,-0.6967639327049255,-0.8451656699180603,-0.6205113530158997,-0.33821386098861694,-1.028993844985962,0.2976583242416382,-0.17164793610572815,-0.8805432915687561
Instance-150-5-55-0,0.2259698361158371,-0.47303465008735657,0.5857585072517395,0.5471106767654419,-0.1352090835571289,0.16848689317703247,0.25929540395736694,-0.7188740372657776,-0.50914067029953,-0.479501336812973,-0.9483309388160706,-0.34090888500213623,-0.3342413902282715,0.10831831395626068,0.11128975450992584,1.0516104698181152,0.4345533847808838,0.3340069055557251,-0.7138296365737915,-0.5135214924812317,-0.7697504758834839,-0.004900545813143253,-0.13476411998271942,-0.23437438905239105,-0.977492094039917,-1.0252656936645508,-1.1715764999389648,-0.04405919834971428,-0.9707534909248352,0.2987039089202881,-0.14666379988193512,-0.5501976013183594
Instance-150-5-55-1,0.16130024194717407,-0.528629720211029,0.9346652030944824,0.8266937732696533,-0.2256663739681244,0.20404723286628723,-0.06370704621076584,-0.6727861166000366,-0.24380072951316833,-0.4669831395149231,-1.2180864810943604,-0.1766836792230606,-0.27199462056159973,0.2911761999130249,0.06791044026613235,0.4651917517185211,0.2717705965042114,-0.06446097046136856,-1.1669385433197021,-0.6031553745269775,-0.4124312698841095,0.30242741107940674,0.018218692392110825,-0.30243930220603943,-0.6338062286376953,-0.4845045506954193,-0.8856087327003479,-0.4041591286659241,-0.5917456746101379,0.02661067061126232,-0.17204497754573822,-0.8734860420227051
Instance-150-5-55-2,0.12334185093641281,-0.6417480707168579,0.6066953539848328,0.713264524936676,0.04858625680208206,0.2577613592147827,-0.01162176113575697,-0.781225860118866,-0.01979835517704487,-0.47907447814941406,-0.9642430543899536,-0.2608896791934967,-0.36965933442115784,0.2497367560863495,0.24827620387077332,1.1486444473266602,0.08450144529342651,0.021270113065838814,-0.7552497386932373,-0.4277211129665375,-0.3016905188560486,0.6304935216903687,0.3345003128051758,-0.4545358121395111,-0.9832862615585327,-0.8733497858047485,-0.7322359085083008,-0.2559599280357361,-0.535927414894104,0.2978464961051941,-0.040574442595243454,-0.9515881538391113
Instance-150-5-60-0,0.3144087791442871,-0.6119567155838013,0.397079735994339,0.6396969556808472,0.014291230589151382,0.34473857283592224,-0.05337831377983093,-1.0971219539642334,-0.24810630083084106,-0.5482031106948853,-1.035112738609314,-0.23195481300354004,-0.38463351130485535,0.2006501406431198,0.06603948771953583,1.168984055519104,0.22856295108795166,0.11188480257987976,-0.9149834513664246,-0.41647830605506897,-0.5963472127914429,0.263927161693573,0.009851844049990177,-0.10475215315818787,-0.6580032706260681,-1.0127063989639282,-0.9401046633720398,-0.06032886356115341,-0.7817238569259644,0.050871796905994415,0.22322316467761993,-0.6365245580673218
Instance-150-5-60-1,0.03325773775577545,-0.5872856378555298,0.662602424621582,0.466021329164505,0.10797462612390518,0.3704933822154999,0.281823068857193,-0.7812529802322388,-0.34349963068962097,-0.7075531482696533,-0.8476927280426025,-0.38836953043937683,-0.17693190276622772,0.34262487292289734,0.4474567472934723,0.8798405528068542,0.21665817499160767,0.053205475211143494,-0.7582072019577026,-0.45100149512290955,-0.3985992968082428,0.10135306417942047,0.3172081708908081,-0.2421962022781372,-0.4926721453666687,-0.8215142488479614,-0.8797928690910339,-0.38501933217048645,-0.7768325209617615,0.20965895056724548,-0.020585376769304276,-0.804722249507904
Instance-150-5-60-2,-0.017388539388775826,-0.36062902212142944,0.5935340523719788,0.47219645977020264,-0.08736168593168259,0.13450472056865692,0.007081789895892143,-0.395214706659317,-0.1641964316368103,-1.0450217723846436,-1.414060115814209,-0.2575085759162903,-0.5756011605262756,0.6749058961868286,0.6319084763526917,1.0973479747772217,0.3181959092617035,-0.08284943550825119,-0.9542579054832458,-0.4532783031463623,-0.7435553669929504,0.5585681200027466,0.15099729597568512,-0.38281261920928955,-0.672078549861908,-0.44889456033706665,-0.8045259118080139,-0.5194897055625916,-0.537554919719696,0.1606397032737732,-0.19231164455413818,-0.5763046145439148
